Periodo;Clave;R0500C0010;R0500C0020;R0500C0030;R0500C0040;R0500C0050;R0510C0010;R0510C0020;R0510C0030;R0510C0040;R0540C0010;R0540C0020;R0540C0030;R0540C0040;R0540C0050;R0550C0010;R0550C0020;R0550C0030;R0550C0040;R0580C0010;R0600C0010;R0620C0010;R0640C0010
31/12/2022;C0502  ;1472098879,81;1472098879,81;0;0;0;1472098879,81;1472098879,81;0;0;1472098879,81;1472098879,81;0;0;0;1472098879,81;1472098879,81;0;0;528630917,61;237883912,92;2,784739;6,188308
31/12/2022;C0511  ;2093505902,16;2093505902,16;0;0;0;2093505902,16;2093505902,16;0;0;2093505902,16;2093505902,16;0;0;0;2093505902,16;2093505902,16;0;0;448702873,81;201916293,21;4,665684;10,368187
31/12/2022;C0516  ;527733383,86;527733383,86;0;0;0;527733383,86;527733383,86;0;0;527733383,86;527733383,86;0;0;0;527733383,86;527733383,86;0;0;209105589,37;52276397,34;2,523765;10,09506
31/12/2022;C0517  ;642564961,35;642564961,35;0;0;0;642564961,35;642564961,35;0;0;642564961,35;642564961,35;0;0;0;642564961,35;642564961,35;0;0;292345057,35;131555275,81;2,197968;4,884372
31/12/2022;C0557  ;772362033,04;772362033,04;0;0;0;772362033,04;772362033,04;0;0;772362033,04;772362033,04;0;0;0;772362033,04;772362033,04;0;0;514950263,71;231727618,67;1,499877;3,33306
31/12/2022;C0559  ;162360512,88;159011690,89;0;0;3348821,99;159011690,89;159011690,89;0;0;162360512,88;159011690,89;0;0;3348821,99;159011690,89;159011690,89;0;0;70501121,3;17625280,32;2,302949;9,021796
31/12/2022;C0571  ;103525682,5;100390970,87;0;0;3134711,63;100390970,87;100390970,87;0;0;103525682,5;100390970,87;0;0;3134711,63;100390970,87;100390970,87;0;0;61941526,41;15485381,6;1,671345;6,482951
31/12/2022;C0572  ;76898095,82;76898095,82;0;0;0;76898095,82;76898095,82;0;0;76898095,82;76898095,82;0;0;0;76898095,82;76898095,82;0;0;44126703,43;14246009,01;1,742666;5,397869
31/12/2022;C0595  ;375731525,24;355731525,24;20000000;0;0;375731525,24;355731525,24;20000000;0;375731525,24;355731525,24;20000000;0;0;375731525,24;355731525,24;20000000;0;112595338,65;50667902,39;3,337008;7,415573
31/12/2022;C0601  ;28437033,45;27847954,67;0;0;589078,78;27847954,67;27847954,67;0;0;28437033,45;27847954,67;0;0;589078,78;27847954,67;27847954,67;0;0;17508357,84;7878761,03;1,624198;3,53456
31/12/2022;C0610  ;123986767,95;123986767,95;0;0;0;123986767,95;123986767,95;0;0;123986767,95;123986767,95;0;0;0;123986767,95;123986767,95;0;0;84213708,91;37896169,01;1,472287;3,271749
31/12/2022;C0611  ;3530575436,72;3530575436,72;0;0;0;3530575436,72;3530575436,72;0;0;3530575436,72;3530575436,72;0;0;0;3530575436,72;3530575436,72;0;0;2060210057,28;927094525,78;1,713697;3,808215
31/12/2022;C0613  ;424385356,06;424385356,06;0;0;0;424385356,06;424385356,06;0;0;424385356,06;424385356,06;0;0;0;424385356,06;424385356,06;0;0;235076153,4;105784269,03;1,80531;4,0118
31/12/2022;C0616  ;553382888,96;553382888,96;0;0;0;553382888,96;553382888,96;0;0;553382888,96;553382888,96;0;0;0;553382888,96;553382888,96;0;0;129055185,55;32263796,39;4,287955;17,151822
31/12/2022;C0626  ;101025609;101025609;0;0;0;101025609;101025609;0;0;101025609;101025609;0;0;0;101025609;101025609;0;0;24722098,01;11124944,1;4,08645;9,080999
31/12/2022;C0627  ;36480140,32;36480140,32;0;0;0;36480140,32;36480140,32;0;0;36480140,32;36480140,32;0;0;0;36480140,32;36480140,32;0;0;16311142,23;6546651,88;2,236517;5,572335
31/12/2022;C0628  ;349666669,85;349666669,85;0;0;0;349666669,85;349666669,85;0;0;349666669,85;349666669,85;0;0;0;349666669,85;349666669,85;0;0;169067652,31;42266913,08;2,068206;8,272823
31/12/2022;C0631  ;41904460,52;41904460,52;0;0;0;41904460,52;41904460,52;0;0;41904460,52;41904460,52;0;0;0;41904460,52;41904460,52;0;0;41304663,57;14890061,8;1,014521;2,814257
31/12/2022;C0637  ;442634639,27;412634639,27;0;30000000;0;442634639,27;412634639,27;0;30000000;442634639,27;412634639,27;0;30000000;0;425773732,11;412634639,27;0;13139092,84;201680608,61;65695464,18;2,194731;6,481022
31/12/2022;C0643  ;254468216,63;254468216,63;0;0;0;254468216,63;254468216,63;0;0;254468216,63;254468216,63;0;0;0;254468216,63;254468216,63;0;0;86774553,56;21693638,39;2,932521;11,730085
31/12/2022;c0654  ;159969173,97;159969173,97;0;0;0;159969173,97;159969173,97;0;0;159969173,97;159969173,97;0;0;0;159969173,97;159969173,97;0;0;54020529,15;24309238,12;2,961266;6,580592
31/12/2022;C0676  ;133298114,65;127860330,78;0;0;5437783,87;127860330,78;127860330,78;0;0;133298114,65;127860330,78;0;0;5437783,87;127860330,78;127860330,78;0;0;65203870,52;29341741,73;2,044328;4,357626
31/12/2022;C0677  ;250256206,08;196536790,73;0;49999056,47;3720358,88;246535847,2;196536790,73;0;49999056,47;246017461,83;196536790,73;0;49480671,1;0;205443311,53;196536790,73;0;8906520,8;98961342,19;44532603,99;2,485996;4,613324
31/12/2022;C0682  ;5591584,64;5591584,64;0;0;0;5591584,64;5591584,64;0;0;5591584,64;5591584,64;0;0;0;5591584,64;5591584,64;0;0;1845193,14;4000000;3,030352;1,397896
31/12/2022;C0683  ;60881988,55;58609591,22;0;0;2272397,33;58609591,22;58609591,22;0;0;60881988,55;58609591,22;0;0;2272397,33;58609591,22;58609591,22;0;0;29584332,8;13312949,76;2,057913;4,40245
31/12/2022;C0693  ;20624644,76;20624644,76;0;0;0;20624644,76;20624644,76;0;0;20624644,76;20624644,76;0;0;0;20624644,76;20624644,76;0;0;11838155,77;4000000;1,742218;5,156161
31/12/2022;C0696  ;32127167,99;30979270,84;0;0;1147897,15;30979270,84;30979270,84;0;0;31726891,43;30979270,84;0;0;747620,59;30979270,84;30979270,84;0;0;4984137,25;4000000;6,365573;7,744818
31/12/2022;C0697  ;159352479,96;159352479,96;0;0;0;159352479,96;159352479,96;0;0;159352479,96;159352479,96;0;0;0;159352479,96;159352479,96;0;0;41636907,25;18736608,26;3,827193;8,504873
31/12/2022;C0706  ;29309000;29210020;0;0;98980;29210020;29210020;0;0;29309000;29210020;0;0;98980;29210020;29210020;0;0;16186693,97;4691347,62;1,810685;6,22636
31/12/2022;C0708  ;100288981,5;97771408,21;0;0;2517573,29;97771408,21;97771408,21;0;0;100288981,5;97771408,21;0;0;2517573,29;97771408,21;97771408,21;0;0;57817357,97;24997900,37;1,734583;3,911185
31/12/2022;C0709  ;13892176,37;13892176,37;0;0;0;13892176,37;13892176,37;0;0;13892176,37;13892176,37;0;0;0;13892176,37;13892176,37;0;0;5894195,64;2700000;2,356925;5,145251
31/12/2022;C0711  ;737983943,31;614983943,31;122996788,13;3211,87;0;737983943,31;614983943,31;122996788,13;3211,87;737983943,31;614983943,31;122996788,13;3211,87;0;737983943,31;614983943,31;122996788,13;3211,87;406288977,44;157757990,58;1,816402;4,67795
31/12/2022;C0715  ;61350665,3;61350665,3;0;0;0;61350665,3;61350665,3;0;0;61350665,3;61350665,3;0;0;0;61350665,3;61350665,3;0;0;39592214,2;11942095,74;1,549564;5,137345
31/12/2022;C0720  ;347530798,91;347530798,91;0;0;0;347530798,91;347530798,91;0;0;347530798,91;347530798,91;0;0;0;347530798,91;347530798,91;0;0;185056550,19;83275447,59;1,877971;4,173268
31/12/2022;C0721  ;60714523,55;60714523,55;0;0;0;60714523,55;60714523,55;0;0;60714523,55;60714523,55;0;0;0;60714523,55;60714523,55;0;0;32048916,25;12887774,78;1,894433;4,711017
31/12/2022;C0723  ;838669971,57;838669971,57;0;0;0;838669971,57;838669971,57;0;0;838669971,57;838669971,57;0;0;0;838669971,57;838669971,57;0;0;555738454,09;243609667,62;1,509109;3,442679
31/12/2022;C0736  ;287751954,89;287751954,89;0;0;0;287751954,89;287751954,89;0;0;287751954,89;287751954,89;0;0;0;287751954,89;287751954,89;0;0;220441795,33;99046456,24;1,305342;2,905222
31/12/2022;C0737  ;13955102,69;13819696,07;0;0;135406,62;13819696,07;13819696,07;0;0;13955102,69;13819696,07;0;0;135406,62;13819696,07;13819696,07;0;0;9762847,14;4393281,21;1,429409;3,145643
31/12/2022;C0744  ;12746529,54;11823404,1;0;0;923125,44;11823404,1;11823404,1;0;0;12090028,12;11823404,1;0;0;266624,02;11823404,1;11823404,1;0;0;1777493,49;4000000;6,801728;2,955851
31/12/2022;C0754  ;131801612,1;131801612,1;0;0;0;131801612,1;131801612,1;0;0;131801612,1;131801612,1;0;0;0;131801612,1;131801612,1;0;0;82755443,47;37239949,56;1,592664;3,539253
31/12/2022;C0756  ;145858352,89;145858352,89;0;0;0;145858352,89;145858352,89;0;0;145858352,89;145858352,89;0;0;0;145858352,89;145858352,89;0;0;68525668,53;17131417,13;2,128521;8,514086
31/12/2022;C0757  ;257838389,15;257838389,15;0;0;0;257838389,15;257838389,15;0;0;257838389,15;257838389,15;0;0;0;257838389,15;257838389,15;0;0;130415553,75;32603888,44;1,977052;7,90821
31/12/2022;C0758  ;131126671,78;131126671,78;0;0;0;131126671,78;131126671,78;0;0;131126671,78;131126671,78;0;0;0;131126671,78;131126671,78;0;0;56115753,16;14028938,29;2,336718;9,346871
31/12/2022;C0767  ;96845565,24;96845565,24;0;0;0;96845565,24;96845565,24;0;0;96845565,24;96845565,24;0;0;0;96845565,24;96845565,24;0;0;41606473,38;18722913,02;2,327656;5,172569
31/12/2022;C0771  ;11941068,91;11941068,91;0;0;0;11941068,91;11941068,91;0;0;11941068,91;11941068,91;0;0;0;11941068,91;11941068,91;0;0;7060685,06;2801751,53;1,691205;4,262001
31/12/2022;C0777  ;31497244,06;31497244,06;0;0;0;31497244,06;31497244,06;0;0;31497244,06;31497244,06;0;0;0;31497244,06;31497244,06;0;0;20153329,8;5038332,45;1,56288;6,251522
31/12/2022;C0780  ;43645959,13;43645959,13;0;0;0;43645959,13;43645959,13;0;0;43645959,13;43645959,13;0;0;0;43645959,13;43645959,13;0;0;23458939,62;8172511,54;1,860526;5,340581
31/12/2022;C0784  ;21842054,26;20638245,17;0;0;1203809,09;20638245,17;20638245,17;0;0;21842054,26;20638245,17;0;0;1203809,09;20638245,17;20638245,17;0;0;13032911,81;5855404,11;1,675915;3,524649
31/12/2022;C0785  ;58018710,67;53787442,81;0;0;4231267,86;53787442,81;53787442,81;0;0;56617162,09;53787442,81;0;0;2829719,28;53787442,81;53787442,81;0;0;18864795,17;7465550,87;3,001207;7,204752
31/12/2022;C0789  ;203076497,06;203076497,06;0;0;0;203076497,06;203076497,06;0;0;203076497,06;203076497,06;0;0;0;203076497,06;203076497,06;0;0;106511194,86;26627798,72;1,906621;7,626485
31/12/2022;C0790  ;262993614,23;256560219,86;0;0;6433394,37;256560219,86;256560219,86;0;0;262993614,23;256560219,86;0;0;6433394,37;256560219,86;256560219,86;0;0;69823441,87;19242994,02;3,766552;13,332656
31/12/2022;C0791  ;10199779,32;10043578,65;0;0;156200,67;10043578,65;10043578,65;0;0;10199779,32;10043578,65;0;0;156200,67;10043578,65;10043578,65;0;0;5162531,13;4000000;1,975732;2,510895
31/12/2022;C0793  ;8374632,67;8146534,15;0;0;228098,52;8146534,15;8146534,15;0;0;8374632,67;8146534,15;0;0;228098,52;8146534,15;8146534,15;0;0;1832847,6;4000000;4,569192;2,036634
31/12/2022;C0794  ;517904978,43;517904978,43;0;0;0;517904978,43;517904978,43;0;0;517904978,43;517904978,43;0;0;0;517904978,43;517904978,43;0;0;188024842,41;47006210,6;2,75445;11,017799
31/12/2022;C0795  ;268376020,23;268376020,23;0;0;0;268376020,23;268376020,23;0;0;268376020,23;268376020,23;0;0;0;268376020,23;268376020,23;0;0;194559744,12;48639936,03;1,379402;5,517606
31/12/2022;C0796  ;71887869,03;66268559,52;0;0;5619309,51;66268559,52;66268559,52;0;0;71887869,03;66268559,52;0;0;5619309,51;66268559,52;66268559,52;0;0;52204153,75;22660242,93;1,377053;2,924442
31/12/2022;C0797  ;6235726,04;5034179,68;0;0;1201546,36;5034179,68;5034179,68;0;0;5294547,24;5034179,68;0;0;260367,56;5034179,68;5034179,68;0;0;1735783,75;4000000;3,050234;1,258545
31/12/2022;C0801  ;19712953,98;18920739,38;0;0;792214,6;18920739,38;18920739,38;0;0;19712953,98;18920739,38;0;0;792214,6;18920739,38;18920739,38;0;0;5528136,12;4000000;3,565931;4,730185
31/12/2022;C0802  ;44399773,99;44399773,99;0;0;0;44399773,99;44399773,99;0;0;44399773,99;44399773,99;0;0;0;44399773,99;44399773,99;0;0;28790937,58;12955921,91;1,542144;3,426987
31/12/2022;C0803  ;10344487,49;10344487,49;0;0;0;10344487,49;10344487,49;0;0;10344487,49;10344487,49;0;0;0;10344487,49;10344487,49;0;0;2664316,53;4000000;3,882605;2,586122
31/12/2022;C0804  ;4432582,84;4432582,84;0;0;0;4432582,84;4432582,84;0;0;4432582,84;4432582,84;0;0;0;4432582,84;4432582,84;0;0;1356813,4;4000000;3,266907;1,108146
31/12/2022;C0805  ;130832966,41;130832966,41;0;0;0;130832966,41;130832966,41;0;0;130832966,41;130832966,41;0;0;0;130832966,41;130832966,41;0;0;84669617,59;32910697,72;1,545217;3,975393
31/12/2022;C0806  ;49472304,12;42702574,48;0;0;6769729,64;42702574,48;42702574,48;0;0;46364559,29;42702574,48;0;0;3661984,81;42702574,48;42702574,48;0;0;24413232,08;7679764,9;1,899157;5,560401
31/12/2022;C0807  ;196168319,41;135581598,93;0;0;60586720,48;135581598,93;135581598,93;0;0;149805602,16;135581598,93;0;0;14224003,23;135581598,93;135581598,93;0;0;94826688,21;41283338,71;1,579783;3,284172
31/12/2022;C0808  ;21629101,66;16217804,95;0;0;5411296,71;16217804,95;16217804,95;0;0;17903886,25;16217804,95;0;0;1686081,3;16217804,95;16217804,95;0;0;11240542,03;4000000;1,592796;4,054451
31/12/2022;C0809  ;32747653,39;32747653,39;0;0;0;32747653,39;32747653,39;0;0;32747653,39;32747653,39;0;0;0;32747653,39;32747653,39;0;0;17855244,1;4463811,02;1,834064;7,336254
31/12/2022;C0810  ;71513023,22;70952281,75;0;0;560741,47;70952281,75;70952281,75;0;0;71513023,22;70952281,75;0;0;560741,47;70952281,75;70952281,75;0;0;28218810,01;7054702,5;2,534232;10,057445
31/12/2022;C0811  ;9081433,65;9081433,65;0;0;0;9081433,65;9081433,65;0;0;9081433,65;9081433,65;0;0;0;9081433,65;9081433,65;0;0;1339070,76;4000000;6,781892;2,270358
31/12/2022;M0046  ;8465163,87;8465163,87;0;0;0;8465163,87;8465163,87;0;0;8465163,87;8465163,87;0;0;0;8465163,87;8465163,87;0;0;2718665,4;4000000;3,11372;2,116291
31/12/2022;M0050  ;359391362,91;359391362,91;0;0;0;359391362,91;359391362,91;0;0;359391362,91;359391362,91;0;0;0;359391362,91;359391362,91;0;0;149461925,99;47352402,45;2,404568;7,589718
31/12/2022;M0083  ;4995844741,4;4995844741,4;0;0;0;4995844741,4;4995844741,4;0;0;4995844741,4;4995844741,4;0;0;0;4995844741,4;4995844741,4;0;0;1120658703,33;280164675,83;4,457954;17,831815
31/12/2022;M0084  ;52032739,46;52032739,46;0;0;0;52032739,46;52032739,46;0;0;52032739,46;52032739,46;0;0;0;52032739,46;52032739,46;0;0;30139453,98;7875804,04;1,7264;6,606657
31/12/2022;M0102  ;23859095,79;23859095,79;0;0;0;23859095,79;23859095,79;0;0;23859095,79;23859095,79;0;0;0;23859095,79;23859095,79;0;0;5486038,67;4000000;4,349057;5,964774
31/12/2022;M0107  ;31979386,53;31979386,53;0;0;0;31979386,53;31979386,53;0;0;31979386,53;31979386,53;0;0;0;31979386,53;31979386,53;0;0;9149215,19;4000000;3,495315;7,994847
31/12/2022;M0124  ;9851204,8;9851204,8;0;0;0;9851204,8;9851204,8;0;0;9851204,8;9851204,8;0;0;0;9851204,8;9851204,8;0;0;3905765,66;2025000;2,522221;4,864792
31/12/2022;M0134  ;465654607,84;407866380,61;0;57788227,23;0;407866380,61;407866380,61;0;0;465654607,84;407866380,61;0;57788227,23;0;407866380,61;407866380,61;0;0;188398827,92;47099706,98;2,471643;8,659637
31/12/2022;M0140  ;38480170,59;38480170,59;0;0;0;38480170,59;38480170,59;0;0;38480170,59;38480170,59;0;0;0;38480170,59;38480170,59;0;0;13579976,28;3394994,07;2,833596;11,334385
31/12/2022;M0167  ;10525535,68;10525535,68;0;0;0;10525535,68;10525535,68;0;0;10525535,68;10525535,68;0;0;0;10525535,68;10525535,68;0;0;2957912,35;3000000;3,558434;3,508512
31/12/2022;M0191  ;170877336,89;170877336,89;0;0;0;170877336,89;170877336,89;0;0;170877336,89;170877336,89;0;0;0;170877336,89;170877336,89;0;0;68230902,39;17057725,6;2,504398;10,017592
31/12/2022;M0199  ;149159890,57;149159890,57;0;0;0;149159890,57;149159890,57;0;0;149159890,57;149159890,57;0;0;0;149159890,57;149159890,57;0;0;48670055,03;13396249,55;3,064716;11,134451
31/12/2022;M0212  ;18228026,9;18228026,9;0;0;0;18228026,9;18228026,9;0;0;18228026,9;18228026,9;0;0;0;18228026,9;18228026,9;0;0;4674232,8;4000000;3,899683;4,557007
31/12/2022;M0216  ;88012001,08;87919116,6;0;92884,48;0;88012001,08;87919116,6;0;92884,48;88012001,08;87919116,6;0;92884,48;0;88012001,08;87919116,6;0;92884,48;21212258,74;5303064,68;4,14911;16,596441
31/12/2022;M0327  ;16343614,26;16343614,26;0;0;0;16343614,26;16343614,26;0;0;16343614,26;16343614,26;0;0;0;16343614,26;16343614,26;0;0;7069000,37;3000000;2,312012;5,447871
31/12/2022;M0328  ;230278321,14;230278321,14;0;0;0;230278321,14;230278321,14;0;0;230278321,14;230278321,14;0;0;0;230278321,14;230278321,14;0;0;103815972,18;25953993,04;2,21814;8,872558
31/12/2022;M0345  ;11121852,05;11121852,05;0;0;0;11121852,05;11121852,05;0;0;11121852,05;11121852,05;0;0;0;11121852,05;11121852,05;0;0;4563907,54;3000000;2,436914;3,707284
31/12/2022;M0363  ;91442222,53;91442222,53;0;0;0;91442222,53;91442222,53;0;0;91442222,53;91442222,53;0;0;0;91442222,53;91442222,53;0;0;22921738,44;5730434,61;3,989323;15,957293
31/12/2022;M0368  ;457249344;457249344;0;0;0;457249344;457249344;0;0;457249344;457249344;0;0;0;457249344;457249344;0;0;120285220,9;30071305,22;3,801376;15,205504
31/12/2022;M0369  ;427791420,98;427516241,31;0;275179,67;0;427791420,98;427516241,31;0;275179,67;427791420,98;427516241,31;0;275179,67;0;427791420,98;427516241,31;0;275179,67;109635863,62;27408965,9;3,90193;15,607718
31/12/2022;M0371  ;16775569,97;16775569,97;0;0;0;16775569,97;16775569,97;0;0;16775569,97;16775569,97;0;0;0;16775569,97;16775569,97;0;0;8248933,83;4000000;2,033665;4,193892
31/12/2022;M0377  ;119347951,87;119347951,87;0;0;0;119347951,87;119347951,87;0;0;119347951,87;119347951,87;0;0;0;119347951,87;119347951,87;0;0;122694848,83;41351463,16;0,972722;2,886184
31/12/2022;M0378  ;97887322,09;97887322,09;0;0;0;97887322,09;97887322,09;0;0;97887322,09;97887322,09;0;0;0;97887322,09;97887322,09;0;0;54339498,07;16920655,47;1,801403;5,785079
31/12/2022;M0379  ;64644621,48;64644621,48;0;0;0;64644621,48;64644621,48;0;0;64644621,48;64644621,48;0;0;0;64644621,48;64644621,48;0;0;22387658,33;6700000;2,887512;9,648451
31/12/2022;M0380  ;10970719,54;10970719,54;0;0;0;10970719,54;10970719,54;0;0;10970719,54;10970719,54;0;0;0;10970719,54;10970719,54;0;0;6623674,28;2025000;1,656289;5,417639
31/12/2022;M0381  ;605600125,46;605600125,46;0;0;0;605600125,46;605600125,46;0;0;605600125,46;605600125,46;0;0;0;605600125,46;605600125,46;0;0;149105763,48;37276440,87;4,061547;16,24619
31/12/2022;P0295  ;11277173,67;11277173,67;0;0;0;11277173,67;11277173,67;0;0;11277173,67;11277173,67;0;0;0;11277173,67;11277173,67;0;0;8189346,12;2047336,53;1,377054;5,508217
31/12/2022;P1639  ;24246604,14;24246604,14;0;0;0;24246604,14;24246604,14;0;0;24246604,14;24246604,14;0;0;0;24246604,14;24246604,14;0;0;10392247,76;4583477,54;2,333143;5,290002
31/12/2022;P1703  ;32049852,79;32049852,79;0;0;0;32049852,79;32049852,79;0;0;32049852,79;32049852,79;0;0;0;32049852,79;32049852,79;0;0;8157003,6;3347491,15;3,929121;9,574291
31/12/2022;P1840  ;7064665,08;7064665,08;0;0;0;7064665,08;7064665,08;0;0;7064665,08;7064665,08;0;0;0;7064665,08;7064665,08;0;0;2256193,05;1518750;3,131233;4,651631
31/12/2022;P1875  ;248876568,78;248876568,78;0;0;0;248876568,78;248876568,78;0;0;248876568,78;248876568,78;0;0;0;248876568,78;248876568,78;0;0;103385752,86;29887926,14;2,407262;8,326994
31/12/2022;P2131  ;978709808,39;978709808,39;0;0;0;978709808,39;978709808,39;0;0;978709808,39;978709808,39;0;0;0;978709808,39;978709808,39;0;0;649519868,79;162379967,2;1,50682;6,027282
31/12/2022;P2714  ;16556508,63;16556508,63;0;0;0;16556508,63;16556508,63;0;0;16556508,63;16556508,63;0;0;0;16556508,63;16556508,63;0;0;4566865,49;2055089,47;3,625355;8,056344
31/12/2022;P2994  ;50078364,31;27442176,85;0;19617598,59;3018588,87;27442176,85;27442176,85;0;0;38428455,83;27442176,85;0;10986278,98;0;27442176,85;27442176,85;0;0;21972557,97;9887651,09;1,74893;2,775399
31/12/2022;P2997  ;64733317,44;64733317,44;0;0;0;64733317,44;64733317,44;0;0;64733317,44;64733317,44;0;0;0;64733317,44;64733317,44;0;0;24907772,08;9516565,35;2,59892;6,802172
31/12/2022;P3028  ;408599393,59;408599393,59;0;0;0;408599393,59;408599393,59;0;0;408599393,59;408599393,59;0;0;0;408599393,59;408599393,59;0;0;136011947,42;61205376,34;3,004143;6,675874
31/12/2022;P3132  ;18061624,33;18061624,33;0;0;0;18061624,33;18061624,33;0;0;18061624,33;18061624,33;0;0;0;18061624,33;18061624,33;0;0;6397320,85;3768750;2,823311;4,792471
31/12/2022;P3143  ;30314596,08;26509020,94;0;3805575,14;0;26509020,94;26509020,94;0;0;30314596,08;26509020,94;0;3805575,14;0;26509020,94;26509020,94;0;0;19924437,19;4981109,3;1,521478;5,321911
31/12/2022;P3151  ;29158522,78;25432976,81;0;3725545,97;0;25432976,81;25432976,81;0;0;29158522,78;25432976,81;0;3725545,97;0;25432976,81;25432976,81;0;0;15239924,52;3809981,13;1,913298;6,675355
31/12/2022;P3156  ;15339058,79;15325458,79;0;13600;0;15339058,79;15325458,79;0;13600;15339058,79;15325458,79;0;13600;0;15339058,79;15325458,79;0;13600;9036274,36;4066323,46;1,697498;3,772218
31/12/2022;P3157  ;307176142,75;307176142,75;0;0;0;307176142,75;307176142,75;0;0;307176142,75;307176142,75;0;0;0;307176142,75;307176142,75;0;0;129917567,97;32479391,99;2,364393;9,457571
31/12/2022;P3159  ;14989419,43;14989419,43;0;0;0;14989419,43;14989419,43;0;0;14989419,43;14989419,43;0;0;0;14989419,43;14989419,43;0;0;7552247,07;5025000;1,984763;2,982969
31/12/2022;P3161  ;61367354,92;50686828,73;0;10680526,19;0;50686828,73;50686828,73;0;0;61367354,92;50686828,73;0;10680526,19;0;50686828,73;50686828,73;0;0;26969780,59;6844616,91;2,275412;7,405357
31/12/2022;P3162  ;16066213,84;16066213,84;0;0;0;16066213,84;16066213,84;0;0;16066213,84;16066213,84;0;0;0;16066213,84;16066213,84;0;0;6490165,51;3768750;2,475471;4,263009
31/12/2022;R0011  ;525710196,46;525710196,46;0;0;0;525710196,46;525710196,46;0;0;525710196,46;525710196,46;0;0;0;525710196,46;525710196,46;0;0;261272619,81;117572678,91;2,012114;4,471364
31/12/2022;R0019  ;2279291693,93;2279291693,93;0;0;0;2279291693,93;2279291693,93;0;0;2279291693,93;2279291693,93;0;0;0;2279291693,93;2279291693,93;0;0;1172379476,16;527570764,27;1,944159;4,320353
31/12/2022;R0021  ;72740466,61;72740466,61;0;0;0;72740466,61;72740466,61;0;0;72740466,61;72740466,61;0;0;0;72740466,61;72740466,61;0;0;11738477,97;3476064,19;6,196755;20,9261
31/12/2022;R1000  ;23761044,45;21696640,92;0;0;2064403,53;21696640,92;21696640,92;0;0;22718730;21696640,92;0;0;1022089,08;21696640,92;21696640,92;0;0;6813927,21;1703481,8;3,334161;12,736644
31/12/2022;E0223  ;31554716,32;31515233,4;0;0;39482,92;31515233,4;31515233,4;0;0;31554716,32;31515233,4;0;0;39482,92;31515233,4;31515233,4;0;0;9289426,58;4000000;3,396842;7,878808
31/12/2023;E0223  ;43339963,49;42923749,1;0;0;416214,39;42923749,1;42923749,1;0;0;43339963,49;42923749,1;0;0;416214,39;42923749,1;42923749,1;0;0;14604313,91;4000000;2,967614;10,730937
31/12/2023;E0253  ;8805760,83;8805760,83;0;0;0;8805760,83;8805760,83;0;0;8805760,83;8805760,83;0;0;0;8805760,83;8805760,83;0;0;2198535,89;4000000;4,005284;2,20144
31/12/2023;C0001  ;12210192,78;12210192,78;0;0;0;12210192,78;12210192,78;0;0;12210192,78;12210192,78;0;0;0;12210192,78;12210192,78;0;0;3142129,51;4000000;3,885961;3,052548
31/12/2023;C0002  ;140738719,11;140738719,11;0;0;0;140738719,11;140738719,11;0;0;140738719,11;140738719,11;0;0;0;140738719,11;140738719,11;0;0;73053458,53;18263364,63;1,926517;7,706067
31/12/2023;C0007  ;13737008,48;13142580,5;0;0;594427,98;13142580,5;13142580,5;0;0;13737008,48;13142580,5;0;0;594427,98;13142580,5;13142580,5;0;0;10395850,05;4000000;1,321393;3,285645
