TRIMESTRE;CLAVE;NOMBRE;CALLE;NUMERO;POBLACION;CODPOS;PROVINCIA;AMBITO;URL
31/12/2017;C0758;IGUALATORIO MÉDICO QUIRÚRGICO, S.A., DE SEGUROS Y REASEGUROS;MAXIMO AGUIRRE ;18BIS;BILBAO;48011;48;P;
31/12/2018;C0758;Igualatorio Médico Quirúrgico, S.A., de Seguros y Reaseguros;MAXIMO AGUIRRE;18BIS;BILBAO;48011;48;P;
31/12/2019;C0758;IGUALATORIO MEDICO QUIRURGICO, S.A., DE SEGUROS Y REASEGUROS;MAXIMO AGUIRRE;18BIS;BILBAO;48011;48;P;
31/12/2020;C0758;IGUALATORIO MEDICO QUIRURGICO, S.A., DE SEGUROS Y REASEGUROS;MAXIMO AGUIRRE;18 BI;BILBAO;48011;48;P;WWW.IMQ.ES
31/12/2021;C0758;IGUALATORIO MEDICO QUIRURGICO, S.A. DE SEGUROS Y REASEGUROS;MAXIMO AGUIRRE;18BIS;BILBAO;48011;48;P;HTTPS://WWW.IMQ.ES
31/12/2016;C0761;CATALUNYACAIXA ASSEGURANCES GENERALS SA SOCIETAT ANONIMA D'ASSEGURANCES I REASSEGURANCES;ROURE ;6-8;EL PRAT DE LLOBREGAT;8820;8;N;
31/12/2016;C0765;PREVISORA BILBAÍNA VIDA SEGUROS, S.A.;ALAMEDA MAZARREDO;73;BILBAO;48009;48;N;
31/12/2017;C0765;PREVISORA BILBAÍNA VIDA SEGUROS, S.A.;ALAMEDA MAZARREDO;73;BILBAO;48001;48;N;
31/12/2016;C0767;BANSABADELL SEGUROS GENERALES DE SEGUROS Y REASEGUROS;SENA;12;SANT CUGAT DEL VALLES;8174;8;N;
31/12/2017;C0767;BANSABADELL SEGUROS GENERALES DE SEGUROS Y REASEGUROS;ISABEL COLBRAND;22;MADRID;28050;28;N;
31/12/2018;C0767;BANSABADELL SEGUROS GENERALES DE SEGUROS Y REASEGUROS;ISABEL COLBRAND;22;MADRID;28050;28;N;
31/12/2019;C0767;BANSABADELL SEGUROS GENERALES DE SEGUROS Y REASEGUROS;ISABEL COLBRAND;22;MADRID;28050;28;N;
31/12/2020;C0767;BANSABADELL SEGUROS GENERALES DE SEGUROS Y REASEGUROS S.A.;ISABEL COLBRAND;22;MADRID;28050;28;N;WWW.ZURICH.ES
31/12/2021;C0767;BANSABADELL SEGUROS GENERALES DE SEGUROS Y REASEGUROS;CALLE ISABEL DE COLBRAND;22;MADRID;28050;28;N;WWW.ZURICH.ES
31/12/2016;C0769;CAJA MURCIA VIDA Y PENSIONES DE REASEGUROS Y SEGUROS, S.A.;EDIF.HISPANIA PLAZA FUENSANTA;2;MURCIA;30008;30;L;
31/12/2017;C0769;CAJA MURCIA VIDA Y PENSIONES, DE SEGUROS Y REASEGUROS S.A.;EDIF.HISPANIA PLAZA FUENSANTA;2;MURCIA;30008;30;L;
31/12/2018;C0769;CAJAMURCIA VIDA Y PENSIONES, COMPAÑIA DE SEGUROS Y REASEGUROS S.A.;EDIF.HISPANIA PLAZA FUENSANTA;2;MURCIA;30008;30;L;
31/12/2019;C0769;CAJAMURCIA VIDA Y PENSIONES, COMPAÑIA DE SEGUROS Y REASEGUROS S.A.;CARRETERA DE POZUELO;50;MAJADAHONDA;28222;28;L;
31/12/2016;C0770;CAJA GRANADA VIDA COMPAÑIA DE SEGUROS Y REASEGUROS SOCIEDAD ANONIMA;AVDA. FERNANDO DE LOS RIOS ;6, 2ª;GRANADA ;18006;18;N;
31/12/2017;C0770;CAJA GRANADA VIDA COMPAÑIA DE SEGUROS Y REASEGUROS SOCIEDAD ANONIMA;AVDA. FERNANDO DE LOS RIOS ;6, 2ª;GRANADA ;18006;18;N;
31/12/2018;C0770;CAJA GRANADA VIDA COMPAÑIA DE SEGUROS Y REASEGUROS SOCIEDAD ANONIMA UNIPERSONAL;AVDA. FERNANDO DE LOS RIOS ;6, 2ª;GRANADA ;18006;18;N;
31/12/2019;C0770;CAJA GRANADA VIDA COMPAÑIA DE SEGUROS Y REASEGUROS SOCIEDAD ANONIMA;CARRETERA DE POZUELO;50;MAJADAHONDA;28222;28;N;
31/12/2016;C0771;LEGALITAS COMPAÑIA DE SEGUROS Y REASEGUROS S.A.U.;AVDA. LEOPOLDO CALVO SOTELO BU;6;POZUELO DE ALARCON;28224;28;N;
31/12/2017;C0771;LEGALITAS COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.U.;AVDA. DE LEOPOLDO CALVO SOTELO;6;POZUELO DE ALARCON;28224;28;N;
31/12/2018;C0771;LEGALITAS COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.U.;AVDA. DE LEOPOLDO CALVO SOTELO;6;POZUELO DE ALARCON;28224;28;N;
31/12/2019;C0771;LEGALITAS COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.U.;AVDA. DE LEOPOLDO CALVO SOTELO;6;POZUELO DE ALARCON;28224;28;N;
31/12/2020;C0771;LEGALITAS COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.U.;AVDA. LEOPOLDO CALVO-SOTELO BU;6;POZUELO DE ALARCON;28224;28;N;HTTPS://WWW.LEGALITAS.COM
31/12/2021;C0771;LEGALITAS COMPAÑIA DE SEGUROS Y REASEGUOS S.A.U.;AVDA. LEOPOLDO CALVO-SOTELO BU;6;POZUELO DE ALARCON;28224;28;N;HTTPS:\\WWW.LEGALITAS.COM
31/12/2016;C0772;CAI SEGUROS GENERALES DE SEGUROS Y REASEGUROS SA;PS CONSTITUCION;4;ZARAGOZA;50008;50;N;
31/12/2017;C0772;CAI SEGUROS GENERALES DE SEGUROS Y REASEGUROS SA;PS CONSTITUCION;4;ZARAGOZA;50008;50;N;
31/12/2016;C0775;SAHNA-E SERVICIOS INTEGRALES DE SALUD, S.A. DE SEGUROS Y REASEGUROS ;AVENIDA DE BURGOS ;19;MADRID;28036;28;N;
31/12/2017;C0775;SAHNA-E SERVICIOS INTEGRALES DE SALUD, S.A. DE SEGUROS Y REASEGUROS  ;AVENIDA DE BURGOS ;19;MADRID;28036;28;N;
31/12/2018;C0775;SAHNA-E SERVICIOS INTEGRALES DE SALUD, S.A. DE SEGUROS Y REASEGUROS;RIBERA DEL LOIRA;52;MADRID;28042;28;N;
31/12/2016;C0777;CAIXA ENGINYERS VIDA-CAJA INGENIEROS VIDA, CIA DE SEGUROS Y REASEGUROS S.A.;CASP;88;BARCELONA;8010;8;N;
31/12/2017;C0777;CAIXA ENGINYERS VIDA-CAJA INGENIEROS VIDA, CIA DE SEGUROS Y REASEGUROS S.A.;CASP;88;BARCELONA;8010;8;N;
31/12/2018;C0777;CAIXA ENGINYERS VIDA - CAJA INGENIEROS VIDA, CIA DE SEGUROS Y REASEGUROS S.A. ;CASP;88;BARCELONA;8010;8;N;
31/12/2019;C0777;CAIXA ENGINYERS VIDA-CAJA INGENIEROS VIDA, CIA. DE SEGUROS Y REASEGUROS SA;CASP;88;BARCELONA;8010;8;N;
31/12/2020;C0777;CAIXA ENGINYERS VIDA-CAJA INGENIEROS VIDA, CIA. DE SEGUROS Y REASEGUROS SA;CASP;88;BARCELONA;8010;8;N;HTTPS://WWW.CAIXAENGINYERS.COM/ES/WEB/GRUPO/DETALLE-GRUPO#VIDAYPENSIONES
31/12/2021;C0777;CAIXA ENGINYERS VIDA-CAJA INGENIEROS VIDA, CIA DE SEGUROS Y REASEGUROS SAU;CASP;88;BARCELONA;8010;8;N;HTTPS://WWW.CAIXAENGINYERS.COM/ES/
31/12/2016;C0778;BANKIA MAPFRE VIDA, S.A. DE SEGUROS Y REASEGUROS;CARRETERA POZUELO;50;MAJADAHONDA;28222;28;N;
31/12/2017;C0778;BANKIA-MAPFRE VIDA, S.A. DE SEGUROS Y REASEGUROS;CARRETERA POZUELO;50;MAJADAHONDA;28222;28;N;
31/12/2018;C0778;BANKIA-MAPFRE VIDA, S.A. DE SEGUROS Y REASEGUROS;CARRETERA POZUELO;50;MAJADAHONDA MAJADAHONDA;28222;28;N;
31/12/2019;C0778;BANKIA-MAPFRE VIDA, S.A. DE SEGUROS Y REASEGUROS;CARRETERA POZUELO;50;MAJADAHONDA MAJADAHONDA;28222;28;N;
31/12/2020;C0778;BANKIA MAPFRE VIDA, DE SEGUROS Y REASEGUROS;CARRETERA POZUELO;50;MAJADAHONDA;28222;28;N;HTTPS://WWW.MAPFRE.COM/MEDIA/ACCIONISTAS/2021/2020-SFCR-BANKIA-MAPFRE-VIDA.PDF
31/12/2021;C0778;BANKIA VIDA, SOCIEDAD DE SEGUROS Y REASEGUROS;CARRETERA POZUELO;50;MAJADAHONDA;28222;28;N;HTTPS:WWW.MAPFRE.COM/
31/12/2016;C0780;CAJAMAR SEGUROS GENERALES S.A ;PLAZA DE BARCELONA ;5;ALMERIA;4006;4;N;
31/12/2017;C0780;CAJAMAR SEGUROS GENERALES S.A ;PLAZA DE BARCELONA ;5;ALMERIA;4006;4;N;
31/12/2018;C0780;CAJAMAR SEGUROS GENERALES S.A DE SEGUROS Y REASEGUROS;PLAZA DE BARCELONA ;5;ALMERIA;4006;4;N;
31/12/2019;C0780;CAJAMAR SEGUROS GENERALES S.A DE SEGUROS Y REASEGUROS;ORENSE;2;MADRID;28020;28;N;
31/12/2020;C0780;CAJAMAR SEGUROS GENERALES S.A DE SEGUROS Y REASEGUROS;ORENSE;2;MADRID;28020;28;N;HTTPS://WWW.CAJAMAR.ES/ES/PARTICULARES/PRODUCTOS-Y-SERVICIOS/SEGUROS/
31/12/2021;C0780;CAJAMAR SEGUROS GENERALES S.A DE SEGUROS Y REASEGUROS;PZA DE JUAN DEL AGUILA MOLINA;5;ALMERIA;4006;4;N;HTTPS://WWW.CAJAMAR.ES/ES/PARTICULARES/PRODUCTOS-Y-SERVICIOS/SEGUROS/
31/12/2016;C0781;MM GLOBALIS, S.A.U. DE SEGUROS Y REASEGUROS;PASEO DE LA CASTELLANA;33;MADRID;28046;28;N;
31/12/2017;C0781;MM GLOBALIS, S.A.U. DE SEGUROS Y REASEGUROS;PASEO DE LA CASTELLANA;33;MADRID;28046;28;N;
31/12/2016;C0784;REALE VIDA Y PENSIONES, S.A. DE SEGUROS;PRINCIPE DE VERGARA;125;MADRID;28002;28;N;
31/12/2017;C0784;REALE VIDA Y PENSIONES, S.A. DE SEGUROS;PRINCIPE DE VERGARA;125;MADRID;28002;28;N;
31/12/2018;C0784;REALE VIDA Y PENSIONES, S.A. DE SEGUROS;PRINCIPE DE VERGARA ;125;MADRID;28002;28;N;
31/12/2019;C0784;REALE VIDA Y PENSIONES, S.A. DE SEGUROS;PRINCIPE DE VERGARA ;125;MADRID;28002;28;N;
31/12/2020;C0784;REALE VIDA Y PENSIONES, S.A. DE SEGUROS;PRINCIPE DE VERGARA ;125;MADRID;28002;28;N;HTTPS://WWW.REALE.ES/ES
31/12/2021;C0784;REALE VIDA Y PENSIONES, S.A. DE SEGUROS;PRINCIPE DE VERGARA ;125;MADRID;28002;28;N;HTTPS://WWW.REALE.ES/ES
31/12/2016;C0785;VERTI ASEGURADORA, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.;MANUEL SILVELA;15;MADRID;28010;28;N;
31/12/2017;C0785;VERTI ASEGURADORA, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.;DOCTOR ESQUEDO;138;MADRID;28007;28;N;
31/12/2018;C0785;VERTI ASEGURADORA, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.;DOCTOR ESQUEDO;138;MADRID;28007;28;N;
31/12/2019;C0785;VERTI ASEGURADORA, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.;DOCTOR ESQUEDO;138;MADRID;28007;28;N;
31/12/2020;C0785;VERTI ASEGURADORA, CIA DE SEGUROS Y REASEGUROS;DOCTOR ESQUERDO ;138;MADRID;28007;28;N;WWW.MAPFRE.COM/SOLVENCIA/
31/12/2021;C0785;VERTI ASEGURADORA, DE SEGUROS Y REASEGUROS S.A.;DOCTOR ESQUEDO;138;MADRID;28007;28;N;HTTPS://WWW.MAPFRE.COM/SOLVENCIA/
31/12/2016;C0786;MM HOGAR, SAU DE SEGUROS Y REASEGUROS ;PASEO DE LA CASTELLANA ;33;MADRID;28046;28;N;
31/12/2017;C0786;MM HOGAR, SAU DE SEGUROS Y REASEGUROS;PASEO DE LA CASTELANA;33;MADRID;28046;28;N;
31/12/2018;C0786;MM HOGAR, SAU DE SEGUROS Y REASEGUROS;PASEO DE LA CASTELANA;33;MADRID;28046;28;N;
31/12/2016;C0789;AEGON ESPAÑA, S.A. DE SEGUROS Y REASEGUROS;VIA DE LOS POBLADOS ;3;MADRID;28033;28;N;
31/12/2017;C0789;AEGON ESPAÑA S.A. DE SEGUROS Y REASEGUROS;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;
31/12/2018;C0789;AEGON ESPAÑA S.A. DE SEGUROS Y REASEGUROS;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;
31/12/2019;C0789;AEGON ESPAÑA S.A. DE SEGUROS Y REASEGUROS;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;
31/12/2020;C0789;AEGON ESPAÑA S.A. DE SEGUROS Y REASEGUROS;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;HTTPS://WWW.AEGON.ES/SOBRE-AEGON/INFORMES-FINANCIEROS
31/12/2021;C0789;AEGON ESPAÑA, S.A. DE SEGUROS Y REASEGUROS;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;HTTPS://WWW.AEGON.ES/SOBRE-AEGON/INFORMES-FINANCIEROS
31/12/2016;C0790;AGRUPACIO AMCI D'ASSEGURANCES I REASSEGURANCES, S.A.;CARRETERA DE RUBI;72-74;SANT CUGAT DEL VALLES;8174;8;N;
31/12/2017;C0790;AGRUPACIO AMCI D'ASSEGURANCES I REASSEGURANCES, S.A.;CARRETERA DE RUBI;72-74;SANT CUGAT DEL VALLES;8174;8;N;
31/12/2018;C0790;AGRUPACIO AMCI D'ASSEGURANCES I REASSEGURANCES,S.A.;CARRETERA DE RUBI;72-74;SANT CUGAT DEL VALLES;8174;8;N;
31/12/2019;C0790;AGRUPACIO AMCI D'ASSEGURANCES I REASSEGURANCES, S.A.;CARRETERA DE RUBI;72-74;SANT CUGAT DEL VALLES;8174;8;N;
31/12/2020;C0790;AGRUPACIO AMCI D'ASSEGURANCES I REASSEGURANCES, S.A.;CARRETERA DE RUBI;72-74;SANT CUGAT DEL VALLES;8174;8;N;HTTPS://WWW.GRUPO-ACM.ES/ES/
31/12/2021;C0790;AGRUPACIÓ AMCI D'ASSEGURANCES I REASSEGURANCES, S.A.;CARRETERA DE RUBI;72-74;SANT CUGAT DEL VALLES;8174;8;N;HTTPS://WWW.GRUPO-ACM.ES/ES/
31/12/2016;C0791;BANKINTER SEGUROS GENERALES, S.A. DE SEGUROS Y REASEGUROS;AVENIDA BRUSELAS;12;ALCOBENDAS;28108;28;N;
31/12/2017;C0791;BANKINTER SEGUROS GENERALES, S.A. DE SEGUROS Y REASEGUROS;AVENIDA BRUSELAS;12;ALCOBENDAS;28108;28;N;
31/12/2018;C0791;BANKINTER SEGUROS GENERALES, S.A. DE SEGUROS Y REASEGUROS;AVENIDA BRUSELAS;12;ALCOBENDAS;28108;28;N;
31/12/2019;C0791;BANKINTER SEGUROS GENERALES, S.A. DE S;AVENIDA BRUSELAS;12;ALCOBENDAS;28108;28;N;
31/12/2020;C0791;BANKINTER SEGUROS GENERALES, S.A. DE S;AVENIDA BRUSELAS;12;ALCOBENDAS;28108;28;N;HTTPS://WWW.MAPFRE.COM/SOLVENCIA/
31/12/2021;C0791;BANKINTER SEGUROS GENERALES, S.A. DE S;AVENIDA BRUSELAS;12;ALCOBENDAS;28108;28;N;HTTPS://WWW.MAPFRE.COM/SOLVENCIA/
31/12/2016;C0793;MURIMAR VIDA, SEGUROS Y REASEGUROS, S.A.;ORENSE;58;MADRID;28020;28;N;
31/12/2017;C0793;MURIMAR VIDA, SEGUROS Y REASEGUROS, S.A;ORENSE;58;MADRID;28020;28;N;
31/12/2018;C0793;MURIMAR VIDA, SEGUROS Y REASEGUROS, S.A.;ORENSE;58;MADRID;28020;28;N;
31/12/2019;C0793;MURIMAR VIDA, SEGUROS Y REASEGUROS, S.A;ORENSE;58;MADRID;28020;28;N;
31/12/2020;C0793;MURIMAR VIDA, SEGUROS Y REASEGUROS, S.A.;ORENSE;58;MADRID;28020;28;N;HTTPS://WWW.MURIMARVIDA.COM/
31/12/2021;C0793;MURIMAR VIDA, SEGUROS Y REASEGUROS, S.A.;ORENSE;58;MADRID;28020;28;N;HTTPS://WWW.MURIMARVIDA.COM/
31/12/2016;C0794;MGS, SEGUROS Y REASEGUROS S.A.;ENTENÇA;325;BARCELON;8029;8;N;
31/12/2017;C0794;MGS, SEGUROS Y REASEGUROS S.A.;PASEO MARIA AGUSTIN;4;ZARAGOZA;50004;50;N;
31/12/2018;C0794;MGS SEGUROS Y REASEGUROS S.A;PASEO MARIA AGUSTIN;4;ZARAGOZA;50004;50;N;
31/12/2019;C0794;MGS, SEGUROS Y REASEGUROS S.A;PASEO MARIA AGUSTIN;4;ZARAGOZA;50004;50;N;
31/12/2020;C0794;MGS, SEGUROS Y REASEGUROS S.A;PASEO MARIA AGUSTIN;4;ZARAGOZA;50004;50;N;WWW.MGS.ES
31/12/2021;C0794;MGS SEGUROS Y REASEGUROS S.A;PASEO MARIA AGUSTIN;4;ZARAGOZA;50004;50;N;WWW.MGS.ES
31/12/2016;C0795;SANTANDER VIDA SEGUROS  Y REASEGUROS S.A. ;AVENIDA DE CANTABRIA;S/N;BOADILLA DEL MONTE;28660;28;N;
31/12/2017;C0795;SANTANDER VIDA, DE SEGUROS Y  REASEGUROS;AVENIDA DE CANTABRIA;S/N;BOADILLA DEL MONTE;28660;28;N;
31/12/2018;C0795;SANTANDER VIDA, DE SEGUROS Y REASEGUROS;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE;28660;28;N;
31/12/2019;C0795;SANTANDER VIDA, DE SEGUROS Y REASEGUROS;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE ;28660;28;N;
31/12/2020;C0795;SANTANDER VIDA, SEGUROS Y REASEGUROS ;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE ;28660;28;N;HTTPS://WWW.SANTANDERVIDAYGENERALES.ES/SFCRVIDA
31/12/2021;C0795;SANTANDER VIDA, SEGUROS Y REASEGUROS;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE;28660;28;N;HTTPS://WWW.SANTANDERVIDAYGENERALES.ES/SFCRVIDA
31/12/2016;C0796;SANTANDER GENERALES SEGUROS Y REASEGUROS S.A.;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE;28660;28;N;
31/12/2017;C0796;SANTANDER GENERALES SEGUROS Y REASEGUROS S.A.;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE;28660;28;N;
31/12/2018;C0796;SANTANDER GENERALES SEGUROS Y REASEGUROS S.A.;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE;28660;28;N;
31/12/2019;C0796;SANTANDER GENERALES SEGUROS Y REASEGUROS S.A. ;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE;28660;28;N;
31/12/2020;C0796;SANTANDER GENERALES SEGUROS Y REASEGUROS S.A.;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE;28660;28;N;HTTPS://WWW.SANTANDERVIDAYGENERALES.ES/SFCRGENERALES
31/12/2021;C0796;SANTANDER GENERALES SEGUROS Y REASEGUROS S.A;AVENIDA DE CANTABRIA;S/N;BOADILLA DEL MONTE;28660;28;N;WWW.SANTANDERVIDAYGENERALES.ES/SFCRGENERALES
31/12/2016;C0797;CA LIFE INSURANCE EXPERTS, S.A.U.;AGUSTIN DE FOXA;29;MADRID;28036;28;N;
31/12/2017;C0797;CA LIFE INSURANCE EXPERTS, COMPAÑIA DE SEGUROS Y REASEGUROS, SAU;AGUSTIN DE FOXA ;29;MADRID;28036;28;N;
31/12/2018;C0797;CA LIFE INSURANCE EXPERTS, COMPAÑIA DE SEGUROS Y REASEGUROS, SAU;AGUSTIN DE FOXA ;29;MADRID;28036;28;N;
31/12/2019;C0797;CA LIFE INSURANCE EXPERTS, COMPAÑIA DE SEGUROS Y REASEGUROS, SAU;AGUSTIN DE FOXA ;29;MADRID;28036;28;N;
31/12/2020;C0797;CA LIFE INSURANCE EXPERTS, COMPAÑIA DE SEGUROS Y REASEGUROS, SA;AGUSTIN DE FOXA ;29;MADRID;28036;28;N;HTTPS://WWW.CALIFE.ES/
31/12/2021;C0797;CA LIFE INSURANCE EXPERTS, COMPAÑIA DE SEGUROS Y REASEGUROS, SA;AGUSTIN DE FOXA ;29;MADRID;28036;28;N;HTTPS://WWW.CALIFE.ES/
31/12/2016;C0801;ASISA VIDA;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2017;C0801;ASISA VIDA;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2018;C0801;ASISA VIDA;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2019;C0801;ASISA VIDA;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2020;C0801;ASISA VIDA;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;HTTPS://WWW.ASISA.ES/SEGUROS-DE-SALUD
31/12/2021;C0801;ASISA VIDA;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;HTTPS://WWW.ASISA.ES/SEGUROS-DE-SALUD
31/12/2016;C0802;AGROPELAYO SOCIEDAD DE SEGUROS S.A;SANTA ENGRACIA;67-69;MADRID;28010;28;N;
31/12/2017;C0802;AGROPELAYO SOCIEDAD DE SEGUROS S.A;SANTA ENGRACIA;67-69;MADRID;28010;28;N;
31/12/2018;C0802;AGROPELAYO SOCIEDAD DE SEGUROS S.A.;SANTA ENGRACIA;67-69;MADRID;28010;28;N;
31/12/2019;C0802;AGROPELAYO SOCIEDAD DE SEGUROS S.A.;SANTA ENGRACIA;67-69;MADRID;28010;28;N;
31/12/2020;C0802;AGROPELAYO SOCIEDAD DE SEGUROS, S.A.;SANTA ENGRACIA;67-69;MADRID;28010;28;N;WWW.PELAYO.ES
31/12/2021;C0802;AGROPELAYO SOCIEDAD DE SEGUROS, S.A.;SANTA ENGRACIA;67-69;MADRID;28010;28;N;HTTPS://WWW.AGROPELAYO.COM/
31/12/2017;C0803;AMA VIDA SEGUROS Y REASEGUROS, S.A.;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;
31/12/2018;C0803;AMA VIDA SEGUROS Y REASEGUROS, S.A.;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;
31/12/2019;C0803;AMA VIDA SEGUROS Y REASEGUROS, S.A.;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;
31/12/2020;C0803;AMA VIDA SEGUROS Y REASEGUROS, S.A.;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;WWW.AMASEGUROS.COM
31/12/2021;C0803;AMA VIDA SEGUROS Y REASEGUROS, S.A.;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;WWW.AMASEGUROS.COM
31/12/2019;C0804;HELLO INSURANCE GROUP, COMPAÑIA DE SEGUROS S.A.;ASTRONOMIA;S/N;SEVILLA;41015;41;N;
31/12/2020;C0804;HELLO INSURANCE GROUP, COMPAÑIA DE SEGUROS S.A;ASTRONOMIA;S/N;SEVILLA;41015;41;N;HTTPS://WWW.HELLOAUTO.COM/
31/12/2021;C0804;HELLO INSURANCE GROUP, COMPAÑIA DE SEGUROS S.A;ASTRONOMIA;S/N;SEVILLA;41015;41;N;HTTPS://WWW.HELLOAUTO.COM/
31/12/2018;C0805;ADMIRAL EUROPE COMPAÑIA DE SEGUROS, SAU;SANCHEZ PACHECO;85;MADRID;28002;28;N;
31/12/2019;C0805;ADMIRAL EUROPE COMPAÑIA DE SEGUROS SAU;SANCHEZ PACHECO;85;MADRID;28002;28;N;
31/12/2020;C0805;ADMIRAL EUROPE COMPAÑIA DE SEGUROS, SAU;SANCHEZ PACHECO;85;MADRID;28002;28;N;HTTPS://WWW.ADMIRALEUROPE.COM/
31/12/2021;C0805;ADMIRAL EUROPE COMPAÑIA DE SEGUROS, SAU;RODRIGUEZ MARIN;61;MADRID;28016;28;N;HTTPS://WWW.ADMIRALEUROPE.COM/
31/12/2019;C0806;SANTANDER MAPFRE SEGUROS Y REASEGUROS;CARRETERA DE POZUELO;50;MAJADAHONDA;28222;28;N;
31/12/2020;C0806;SANTANDER MAPFRE SEGUROS Y REASEGUROS;CARRETERA DE POZUELO;50;MAJADAHONDA;28222;28;N;HTTPS://WWW.MAPFRE.COM/MEDIA/ACCIONISTAS/2021/2020-SFCR-SANTANDER-MAPFRE
31/12/2021;C0806;SANTANDER MAPFRE, SEGUROS Y REASEGUROS;CARRETERA DE POZUELO;50;MAJADAHONDA;28222;28;N;HTTPS://WWW.MAPFRE.COM
31/12/2020;C0807;BBVA ALLIANZ SEGUROS Y REASEGUROS, S.A.;C/ RAMIREZ DE ARELLANO;35;MADRID;28043;28;N;HTTPS://WWW.BBVAALLIANZ.ES/
31/12/2021;C0807;BBVA ALLIANZ SEGUROS Y REASEGUROS, S.A.;C/ RAMIREZ DE ARELLANO;35;MADRID;28043;28;N;HTTPS://WWW.BBVAALLIANZ.ES/
31/12/2020;C0808;ABANCA GENERALES DE SEGUROS Y REASEGUROS, S.A.;AVENIDA LINARES RIVAS;30;LA CORUÑA;15005;15;N;HTTPS://WWW.ABANCACORPORACIONBANCARIA.COM/
31/12/2021;C0808;ABANCA GENERALES DE SEGUROS Y REASEGUROS, S.A.;AVENIDA LINARES RIVAS;30;LA CORUÑA;15005;15;N;HTTPS://WWW.ABANCACORPORACIONBANCARIA.COM/ES/INVERSORES/INFORMACION-FINANCIERA/#INFORME-SOBRE-LA-SITUACION-FINANCIERA-Y-DE-SOLVENCIA-ISFS-DE-ABANCA-GENERALES-DE-SEGUROS-Y-REASEGUROS
31/12/2021;C0809;AVANZA PREVISION;TELLEZ;24;MADRID;28007;28;N;WWW.AVANZAPREVISION.COM
31/12/2021;C0810;TELEFONICA SEGUROS Y REASEGUROS COMPAÑIA ASEGURADORA, SA;RONDA DE LA COMUNICACIÓN;S/N;MADRID;28050;28;N;HTTPS://WWW.TELEFONICASEGUROS.ES
31/12/2017;E0223;ASEGURADORA ASERTA SA DE CAPITAL VARIABLE GRUPO FINANCIERO ASERTA SUC EN ESPAÑA;PASEO DE LA CASTELLANA;52;MADRID;28046;28;N;
31/12/2018;E0223;ASEGURADORA ASERTA SA DE CAPITAL VARIABLE GRUPO FINANCIERO ASERTA SUC EN ESPAÑA;PASEO DE LA CASTELLANA;52;MADRID;28046;28;N;
31/12/2019;E0223;ASEGURADORA ASERTA SA DE CAPITAL VARIABLE GRUPO FINANCIERO ASERTA SUC EN ESPAÑA;PASEO DE LA CASTELLANA;52;MADRID;28046;28;N;
31/12/2020;E0223;ASEGURADORA ASERTA SA DE CAPITAL VARIABLE GRUPO FINANCIERO ASERTA SUC EN ESPAÑA;PASEOS DE LA CASTELLANA;52;MADRID;28046;28;N;WWW.ASERTA.COM
31/12/2021;E0223;ASEGURADORA ASERTA SA DE CAPITAL VARIABLE GRUPO FINANCIERO ASERTA SUC EN ESPAÑA;PASEO DE LA CASTELLANA;52;MADRID;28046;28;N;WWW.ASERTA.COM
31/12/2016;M0046;MUTUA DE SEGUROS DE ARMADORES DE BUQUES DE PESCA DE ESPAÑA;CLAUDIO COELLO;78;MADRID;28001;28;N;
