TRIMESTRE;CLAVE;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT55;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT56;PT57;PT58;MONEDA;delegacion;TipoDec
31/12/2018;P2136;1;1272777,17;0;0;0;0;0;0;1272777,17;762422,03;;;;0;0;0;0;1445935,51;;0;3088778,18;0;0;3010409,07;0;0;54326,52;6153513,77;-6104611,46;0;0;0;0;-6104611,46;0;0;0;0;;197405,04;0;197405,04;0;0;44124,3;44124,3;138409,84;0;313514,32;0;0;0;1969651,49;2421575,65;;6705,38;683513,48;0;0;E;724;99
31/12/2019;P2136;1;1157436,79;0;0;0;0;0;0;1157436,79;723651,41;;;;864146,97;2003605,72;0;0;4205257,68;;0;3772388,08;0;0;0;0;0;61581,4;3833969,48;2170995,52;0;0;0;0;2170995,52;0;0;0;0;;214813,73;0;214813,73;0;0;51330,3;51330,3;511906,43;0;182970,53;0;0;347,91;23735,37;718960,24;;-1627374,8;613853,58;0;0;E;724;99
31/12/2020;P2136;1;1132214,66;0;0;0;0;0;0;1132214,66;424137,51;;;;0;0;869053,14;221730,24;2123457,39;;0;3479333,39;0;0;0;0;0;53886,48;3533219,87;757135,39;0;0;0;0;757135,39;0;0;0;0;;167094,75;0;167094,75;0;0;42830,4;42830,4;384094,56;0;95188,56;0;0;121,8;163737,16;643142,08;;-1887750,44;608536,5;0;0;E;724;99
31/12/2021;P2136;1;1059922,12;0;0;0;0;0;0;1059922,12;234863,85;;;;0;0;904579,06;2006785,74;3680808,83;;0;3045551,84;0;0;555352,41;0;0;50886,38;3651790,63;1940394,04;0;0;0;0;1940394,04;0;0;0;0;;175714,75;0;175714,75;0;0;32138,59;32138,59;410737,96;0;50023,61;0;0;33664,46;299816,38;794242,41;;-1853549,47;534580,18;0;0;E;724;99
31/12/2016;P2345;1;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;;0;455,39;0;0;-455,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;E;724;99
31/12/2017;P2345;1;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;;0;389,31;0;0;0;0;0;0;389,31;-1789,33;0;0;0;0;-1789,33;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1400,02;0;0;0;E;724;99
31/12/2018;P2345;1;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;;0;361,87;0;0;0;0;0;0;361,87;2039,07;0;0;0;0;2039,07;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-2400,94;0;0;0;E;724;99
31/12/2019;P2345;1;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;;0;361,87;0;0;0;0;0;0;361,87;-868,68;0;0;0;0;-868,68;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;506,81;0;0;0;E;724;99
31/12/2020;P2345;1;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;;0;361,87;0;0;0;0;0;0;361,87;-1465,48;0;0;0;0;-1465,48;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1103,61;0;0;0;E;724;99
31/12/2021;P2345;1;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;;0;361,87;0;0;0;0;0;0;361,87;-374,31;0;0;0;0;-374,31;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12,44;0;0;0;E;724;99
31/12/2016;P2381;1;74990077,28;0;24234,95;0;-167202,1;0;0;74847110,13;0;;;;0;0;0;0;42064676,6;;0;64437280,28;0;0;1281181,93;0;0;878975,48;66597437,69;31085353,98;0;0;0;0;31085353,98;994392,73;9743,16;1004135,89;5191244,97;;600845,69;0;5792090,66;0;0;432893,03;432893,03;2675160;0;1176912,59;92917,65;0;0;0;3944990,24;;8054885,24;42064676,6;0;0;E;724;16
31/12/2017;P2381;1;74988892,37;0;-3065,69;0;-192100,24;0;0;74793726,44;0;;;;0;253704,97;0;0;40263536;;0;64651149,38;0;0;829074,32;0;0;1044778,21;66525001,91;38050538,71;0;0;0;0;38050538,71;871890,67;-34042,24;837848,43;5039815,53;;661167,9;0;5700983,43;0;0;682203,19;682203,19;1243746,78;0;1139327,37;0;0;0;0;2383074,15;;877612,62;40009831,03;0;0;E;724;16
31/12/2018;P2381;1;73945503,86;0;35460,97;0;-77112,51;0;0;73903852,32;0;;;;0;1045121;0;0;39480189,76;;1019,89;69787771,59;0;0;1140234,11;0;0;57451,58;70985457,28;18357354,46;0;0;0;0;18357354,46;837585,1;5851,16;843436,26;2953726,05;;832519,61;0;3786245,66;0;0;944141,05;944141,05;700483,38;0;654066,09;0;0;747105,81;0;2101655,28;;16366771,98;38435068,76;0;0;E;724;16
31/12/2019;P2381;1;73040917,11;0;-3579,48;0;-145891,25;0;0;72891446,38;0;;;;3251027,59;0;0;0;42361728,27;;0;69142842,07;0;0;329707,17;0;0;59952,28;69532501,52;33717625,62;0;0;0;0;33717625,62;798498,84;-9912,24;788586,6;2827986,61;;815445,85;0;3643432,46;0;0;941296,5;941296,5;612699,78;0;441924,98;0;0;2769512,71;0;3824137,47;;2805594,48;39110700,68;0;0;E;724;16
31/12/2020;P2381;1;72392538,88;0;-44622,63;0;-230545,18;0;0;72117371,07;0;;;;0;0;0;39176,16;42423031,71;;0;72474473,55;0;0;1685400,47;0;0;722172,72;74882046,74;31292648,66;0;0;0;0;31292648,66;784748,65;-30043,65;754705;2849112,41;;590185,69;0;3439298,1;0;0;1485689,07;1485689,07;1203880;0;5417,52;1422217,79;0;0;0;2631515,31;;54499,9;42383855,55;0;0;E;724;16
31/12/2016;P2636;1;80957,4;0;0;0;-20784,75;0;0;60172,65;0;;;;0;0;0;0;24072,59;;0;41005,61;0;0;-30263;0;0;5915,2;16657,81;750;0;0;0;0;750;0;0;0;536,02;;13000,16;0;13536,18;0;0;2036,87;2036,87;11393,84;0;0;0;0;0;378,09;11771,93;;39492,45;24072,59;0;0;E;724;99
31/12/2017;P2636;1;78839;0;0;0;49020,79;0;0;127859,79;0;;;;0;0;0;0;18013,67;;0;45493,6;0;0;-20987;0;0;18876;43382,6;40238,88;0;0;0;0;40238,88;0;0;0;0;;15246;0;15246;0;0;8349;8349;12671,49;0;0;0;0;0;0;12671,49;;25985,49;18013,67;0;0;E;724;99
31/12/2018;P2636;1;69953,44;0;0;0;33915,87;0;0;103869,31;0;;;;0;0;0;0;18003,52;;0;55503,39;0;0;0;0;0;18883,99;74387,38;-12000;0;0;0;0;-12000;0;0;0;0;;10929,93;0;10929,93;0;0;8380,94;8380,94;12554,25;0;0;0;0;0;0;12554,25;;27620,33;18003,52;0;0;E;724;99
31/12/2019;P2636;1;64409,12;0;0;0;28916,91;0;0;93326,03;0;;;;0;0;0;0;13510,46;;0;48728,09;0;0;6000;0;0;18892,79;73620,88;-48705,98;0;0;0;0;-48705,98;0;0;0;0;;9488,38;0;9488,38;0;0;8416,18;8416,18;10868,81;0;0;0;0;0;0;10868,81;;53148,22;13510,46;0;0;E;724;99
31/12/2020;P2636;1;38595,08;0;0;0;19621,52;0;0;58216,6;0;;;;0;0;0;0;-2343,95;;0;34986,2;0;0;-6000;0;0;21247,67;50233,87;-44037,63;0;0;0;0;-44037,63;0;0;0;0;;9341,54;0;9341,54;0;0;8591,27;8591,27;10241,59;0;0;0;0;0;0;10241,59;;21502,01;-2343,95;0;0;E;724;99
31/12/2021;P2636;1;60272,36;0;0;0;32343,88;0;0;92616,24;0;;;;0;0;0;0;8141,69;;0;31188;0;0;616;0;0;23131,32;54935,32;-6636,4;0;0;0;0;-6636,4;0;0;0;0;;7474,13;0;7474,13;0;0;8590,61;8590,61;10571,42;0;0;0;0;0;0;10571,42;;25822,85;8141,69;0;0;E;724;99
31/12/2016;P2651;1;3963273,22;0;0;0;0;0;0;3963273,22;284696,59;;;;0;171,26;0;1978837,45;3633289,68;;0;4022499,77;0;0;28123,91;0;0;51807,73;4102431,41;570724,44;0;0;0;0;570724,44;0;972695,77;972695,77;0;;124560,47;0;124560,47;0;0;75482,43;75482,43;324924,51;102347,93;266036,21;326084,5;818,6;1775;730987,77;1752974,52;;-2306,14;1369584,38;0;0;E;724;99
31/12/2017;P2651;1;4511619,95;0;0;0;0;0;0;4511619,95;191178,61;;;;0;818,6;2003119,65;1181660,31;5019153,23;;0;4333647,77;0;0;34322,17;0;0;53566,7;4421536,64;1567116,33;0;0;0;0;1567116,33;0;861992,68;861992,68;0;;123983,46;0;123983,46;0;0;106917,32;106917,32;269869,82;264654,95;141434,59;786036,35;0;0;499974,81;1961970,52;;487256,23;1642376,06;0;0;E;724;99
31/12/2018;P2651;1;4989154,68;0;0;0;0;0;0;4989154,68;12677,05;;;;408090,35;1416,9;0;1186844,97;3168635,24;;0;3411279,45;0;0;264686,58;0;0;48662,42;3724628,45;3002000,21;0;0;0;0;3002000,21;0;-2054771,51;-2054771,51;0;;108633,69;0;108633,69;0;0;103736,77;103736,77;265322,29;136334,71;35223,51;47511,75;0;0;2798369,95;3282762,21;;-9199,9;1559605,97;0;0;E;724;99
31/12/2019;P2651;1;5352492,65;0;0;0;0;0;0;5352492,65;13139,27;;;;0;0;0;3583300,91;5365975,37;;0;3512412,67;0;0;15200,9;0;0;49983,45;3577597,02;2822348,61;0;0;0;0;2822348,61;0;1507927,78;1507927,78;0;;103647,59;0;103647,59;0;0;108989,73;108989,73;192848,87;136395,76;33564,14;339300,36;0;0;1689219,43;2391328,56;;206628,73;1769535,19;0;0;E;724;99
31/12/2020;P2651;1;5569526,46;0;0;0;0;0;0;5569526,46;12879,01;;;;8108,94;0;0;7481067,91;9188384,22;;0;2308072,26;0;0;49709,48;0;0;46300,15;2404081,89;4572026,51;0;0;0;0;4572026,51;0;-896407,29;-896407,29;0;;96253,25;0;96253,25;0;0;71022,91;71022,91;177134,52;132325,12;32713,83;12669,73;0;0;8171262,77;8526105,97;;-15172,56;1686328,36;0;0;E;724;99
31/12/2021;P2651;1;5835428,54;0;0;0;0;0;0;5835428,54;14775,96;;;;13544,58;0;0;3361232,79;5023155,18;;0;2777996,88;0;0;30412,85;0;0;45218,59;2853628,32;3788107,56;0;0;0;0;3788107,56;0;1123812,64;1123812,64;0;;88824,2;0;88824,2;0;0;99014,68;99014,68;208026,27;149047,74;32681,55;87267,86;0;0;2448341,93;2925365,35;;-20169,03;1633601,85;0;0;E;724;99
31/12/2016;P2714;1;1155519,24;0;0;0;0;0;0;1155519,24;192923,34;;;;0;0;0;414236,25;7625800,36;;319977,4;6092320,97;0;0;0;0;0;72734,24;6165055,21;1184303,18;0;0;0;288699,14;1473002,32;0;0;0;0;;466797,69;0;466797,69;0;0;96427,31;96427,31;235243,33;10002,74;26019,39;0;0;0;0;271265,46;;628749,01;7018640,77;0;0;E;724;99
31/12/2017;P2714;1;987323,83;0;0;0;0;0;0;987323,83;0;;;;181621,74;6839203,42;0;2631639,67;9652464,83;;20487,54;7876246,45;0;0;0;0;0;173968,35;8050214,8;-3834937,16;0;0;0;3185830,9;-649106,26;0;0;0;0;;186695,77;0;186695,77;0;0;48402,55;48402,55;340261,03;176317,46;26019,44;0;0;0;1831168,68;2373766,61;;650302,73;0;0;0;E;724;99
31/12/2018;P2714;1;830419,26;0;0;0;0;0;0;830419,26;195685,95;;;;0;0;0;364143,82;7281453,79;;531,74;9155797,52;0;0;0;0;0;220696,79;9376494,31;-6520547,88;0;0;0;3720777,98;-2799769,9;0;0;0;13546,25;;227815;0;241361,25;0;0;89286,85;89286,85;332508,71;240324,34;26019,44;0;0;0;0;598852,49;;606179,79;6721624,02;0;0;E;724;99
31/12/2019;P2714;1;676731,1;0;0;0;0;0;0;676731,1;187758,21;;;;0;0;0;933891,25;7566556,63;;6885,71;9135870,32;0;0;0;0;0;231843,66;9367713,98;-5001700,68;0;0;0;2233088,05;-2768612,63;0;0;0;20539,62;;215572,31;0;236111,93;0;0;346733,55;346733,55;350331,88;246296,18;25803,13;0;152142,03;0;13202,96;787776,18;;280450,43;6444907,17;0;0;E;724;16
31/12/2020;P2714;1;570337,07;0;0;0;0;0;0;570337,07;137520,36;;;;0;0;0;4717399,43;10799212,42;;2985,03;9169617,82;0;0;0;0;0;239612,53;9409230,35;-1917605,32;0;0;0;1735075,08;-182530,24;0;0;0;19477,74;;258656,14;0;278133,88;0;0;476409,91;476409,91;336525,09;223101,78;22973,52;0;589419,28;0;18058,31;1190077,98;;201212,64;5944292,63;0;0;E;724;16
31/12/2021;P2714;1;451131,79;0;0;0;0;0;0;451131,79;169916,42;;;;0;0;0;4227191,68;9720841,85;;3393,1;8957462,53;0;0;0;0;0;197654,85;9155117,38;-559926;0;0;0;91347,67;-468578,33;0;0;0;5287,46;;98856,99;0;104144,45;0;0;243009,75;243009,75;329163,57;161202,91;22973,52;0;0;46688,42;398,63;560427,05;;581246,44;5323733,75;0;0;E;724;16
31/12/2016;P2925;1;1219107,88;0;-1012,31;329246,34;-56755,75;0;16091,05;816002,43;309447,75;;;;417680,26;0;0;4845;928158,32;;0;776647,73;0;257220;-164958,87;0;-35415;52650,8;442534,66;618313,84;0;0;0;0;618313,84;0;0;0;55188,76;;186214,61;60437,91;180965,46;0;0;37047,61;37047,61;156368,09;0;168105,78;0;0;0;98741,12;423214,99;;42084,19;196185,31;0;0;E;724;99
31/12/2017;P2925;1;1097082,46;0;1648,93;285444,86;74504,98;0;29160,98;858630,53;318397,07;;;;11130,28;0;0;159233,38;544666,88;;0;641944,24;0;220175;383620,11;0;111295,22;49976,64;744070,77;-238502,24;0;0;0;0;-238502,24;301371,84;0;301371,84;46521,81;;243164,79;38412,07;251274,53;0;0;36249,63;36249,63;178001;0;174567;0;0;0;0;352568;;-43735,12;55906,15;0;0;E;724;99
31/12/2018;P2925;1;670746,49;0;-6964,8;309110,5;291667,45;0;-3408,01;649746,65;318397,08;;;;0;0;0;0;377808,49;;0;894285,81;0;277925,02;-620881,98;0;-129250,22;48091,17;172820,2;-211658,77;0;0;0;0;-211658,77;149002,76;0;149002,76;65540,73;;218669;0;284209,73;0;0;33540,54;33540,54;191779,16;0;181656,41;90921,76;9492,3;0;23779,23;497628,86;;102011,82;59411,41;0;0;E;724;99
31/12/2019;P2925;1;711318,73;0;9412,28;288373,56;6000,18;0;1458,23;436899,4;327034,49;;;;0;0;0;0;377778,28;;0;437470,67;0;280575,01;285874,89;0;0;53758,67;496529,22;-680479,44;0;0;0;0;-680479,44;75172,29;0;75172,29;51016,43;;255201,35;0;306217,78;0;0;36230,65;36230,65;198214,2;0;188724,03;82960,5;7593,84;0;153,43;477646;;103361,18;50743,79;0;0;E;724;99
31/12/2020;P2925;1;698341,59;0;-933,8;0;15421,9;0;191985,68;520844,01;288098,21;;;;20213,69;0;0;0;363706,97;;0;545477,28;0;237225;-313501,86;0;0;72682,45;67432,87;-116267,38;0;0;0;0;-116267,38;0;0;0;73967,34;;308689,65;0;382656,99;0;0;52369,45;52369,45;216174,57;0;188486,44;0;15187,67;0;7302,27;427150,95;;71208,1;55395,07;0;0;E;724;99
31/12/2021;P2925;1;51055,84;0;933,79;0;433932,65;0;0;485922,28;326318,27;;;;0;0;0;0;360757,12;;0;1914584,32;0;0;-2264341,17;0;0;42982,11;-306774,74;-605286,43;0;0;0;0;-605286,43;32236,53;0;32236,53;25702,59;;199383,9;0;225086,49;0;0;30576,57;30576,57;186151,14;0;194710,63;577476,62;13155,49;0;0;971493,88;;499347,1;34438,85;0;0;E;724;99
31/12/2016;P2994;1;36109019,67;0;0;0;0;0;0;36109019,67;2110742,42;;;;202247,28;126496,08;319660,49;54985163,14;96003999,34;;138482,05;76509750,06;0;0;-217643,15;0;0;1255967,64;77548074,55;3499683,6;0;0;0;0;3499683,6;0;7251981,55;7251981,55;490630,01;;1385433,2;0;1876063,21;203038,19;0;-298747,34;-95709,15;7449180,83;1598714,6;569838,15;469631,54;2694801,28;831881,02;30226415,04;43840462,46;;-1669055,16;38259689,93;0;0;E;724;16
31/12/2017;P2994;1;36548624,74;0;0;0;0;0;0;36548624,74;2077516,99;;;;1653139,57;583727,41;1622994,68;48794728,27;88691507,67;;0;71145818,61;0;0;899780,02;0;0;1443659,7;73489258,33;15200181,02;0;0;0;0;15200181,02;0;14056222,74;14056222,74;560243,07;;1592472,94;0;2152716,01;0;0;-225727,98;-225727,98;6551928,36;1681772,75;507717,86;0;756222,16;98182,02;11029309,62;20625132,77;;-57650,48;33959400,75;0;0;E;724;16
31/12/2018;P2994;1;37746329,45;0;0;0;0;0;0;37746329,45;2162008,17;;;;724963,68;267290,47;5318316,66;57219063,86;99627492,43;;8279,83;87436918,2;0;0;-86527,44;0;0;1413543,55;88763934,31;13539700,1;0;0;0;0;13539700,1;0;-58377464,25;-58377464,25;1009094,78;;1140453,85;0;2149548,63;0;0;-148500,86;-148500,86;6411991,55;1984379,46;501126,75;0;819035,07;602502,64;81228717,53;91547753;;-92869,22;33935849,59;0;0;E;724;16
31/12/2019;P2994;1;37634486;0;0;0;0;0;0;37634486;4006345,64;;;;4331722,86;182862,83;4154,92;66455697,19;107870416,68;;83,76;75339250,82;0;0;20726,95;0;0;1541148,35;76901126,12;-34868133,12;0;0;0;0;-34868133,12;0;52961925,38;52961925,38;1030539,56;;1243406;0;2273945,56;24040,04;0;-102524,1;-78484,06;7311792,48;2570248,61;756026,09;0;1058539,92;71124,49;36678151,44;48445883,03;;-131276,47;32889633,24;0;0;E;724;16
31/12/2020;P2994;1;41912477,98;0;0;0;0;0;0;41912477,98;3682329,63;;;;0;0;451536,93;143888072,39;173540352,24;;1169257,59;113993507,81;0;0;-1810902,67;0;0;1491541,95;113674147,09;-22367468,05;0;0;0;0;-22367468,05;0;-64034445,97;-64034445,97;989155,15;;1203383,45;0;2192538,6;22957,17;0;-56830,92;-33873,75;8261208,84;2191235,46;760354,1;1760024,83;730114,1;48557,36;173577515,26;187329009,95;;-137820,06;25518413,29;0;0;E;724;16
31/12/2021;P2994;1;25140404,25;0;0;0;0;0;0;25140404,25;3335390,16;;;;655904,44;74863,69;1022387,48;60992894,75;92431450,62;;40814,17;68561333,6;0;0;0;0;0;1460711,32;70022044,92;-69269445,05;0;0;0;0;-69269445,05;0;89211238,85;89211238,85;950052,56;;1178509,13;0;2128561,69;-47054,02;0;-54520,21;-101574,23;8134052,56;2337639,72;748984,44;68882,63;580571,52;104409,83;13517831,64;25492372,34;;129470,52;26350010,1;0;0;E;724;16
31/12/2016;P2997;1;21826391,38;0;0;0;0;0;0;21826391,38;248233,7;;;;0;0;0;108663,36;14006497,27;;13770,16;8661951,36;0;0;-82229,2;0;0;395811,41;8975533,57;23178584,25;0;0;0;0;23178584,25;0;0;0;152844,37;;540587,57;0;693431,94;0;0;702889,73;702889,73;629339,45;269920,54;42295,22;0;294226,58;0;1060437,53;2296219,32;;0;13649600,21;0;0;E;724;99
31/12/2017;P2997;1;21931934,32;0;0;0;0;0;0;21931934,32;275308,53;;;;0;294226,58;0;607317,57;15275570,42;;29888,86;9156054;0;0;85912,98;0;0;889175,01;10131141,99;22533306,77;0;0;0;0;22533306,77;0;0;0;339735,81;;1135119,74;0;1474855,55;0;0;1022372,48;1022372,48;855463,14;484087,99;42335,47;0;0;0;693830,21;2075716,81;;0;14098717,74;0;0;E;724;99
31/12/2018;P2997;1;23848646,01;0;0;0;0;0;0;23848646,01;321717,72;;;;0;390194,74;0;0;15226052,77;;74250,89;10060006,28;0;0;423607,86;0;0;322605,52;10806219,66;24325820,66;0;0;0;0;24325820,66;0;0;0;146960,65;;545877,83;0;692838,48;0;0;536904,12;536904,12;929147,34;298735,74;62017,73;0;0;0;1497265,94;2787166,75;;0;14514140,31;0;0;E;724;99
31/12/2019;P2997;1;23923544,88;0;0;0;0;0;0;23923544,88;350151,49;;;;0;0;0;3109398,47;18958834,14;;33454,55;10302946,21;0;0;64781,91;0;0;310017,94;10677746,06;29397755,54;0;0;0;0;29397755,54;0;0;0;147944,52;;536591,19;0;684535,71;0;0;472069,66;472069,66;819965,43;225661,28;76241,67;0;0;0;561858,22;1683726,6;;0;15499284,18;0;0;E;724;16
31/12/2020;P2997;1;23419232,97;0;0;0;0;0;0;23419232,97;351359,53;;;;0;0;0;6854624,19;22827039,86;;5733,33;10674257,48;0;0;304280,02;0;0;479001,63;11457539,13;21499301,81;0;0;0;0;21499301,81;0;0;0;202921,05;;689817,87;0;892738,92;0;0;562818,39;562818,39;884109,6;295309,85;77926,75;0;0;0;7279635,4;8536981,6;;3302626,31;15621056,14;0;0;E;724;16
31/12/2021;P2997;1;23536576,73;0;0;0;0;0;0;23536576,73;346626,62;;;;0;0;0;893679,73;17681449,79;;7373,46;11660227,03;0;0;-470953,28;0;0;349216,65;11538490,4;23039138,15;0;0;0;0;23039138,15;0;0;0;147646,98;;521282,98;0;668929,96;0;0;469222,87;469222,87;1153229,68;390850,75;88064,82;0;0;197904,55;3570418,11;5400467,91;;109150,69;16441143,44;0;0;E;724;16
31/12/2016;P3028;1;223040110,52;0;-25555,72;770509,27;1961,05;0;0;222246006,58;14680323,85;;;;5314949,13;0;621899,41;7954746,84;127997612,65;;0;173891916,76;0;137559,72;937577,97;0;0;740645,41;175432580,42;74290616,68;0;0;-72485,4;0;74218131,28;0;37935515,74;37935515,74;3038257,01;;1783207,43;377974,31;4443490,13;0;0;906377,35;906377,35;32150942,66;4516236,19;1997785,31;0;13674717,75;0;506535,56;52846217,47;;4466929,92;99425693,42;19451,32;13828,24;E;724;16
31/12/2017;P3028;1;250806134,55;0;5707,42;1210208,51;484,21;0;0;249602117,67;14592577,87;;;;205707,56;0;1494304,07;9139674,48;126984926,27;;0;218680187,11;0;864782,17;489406,21;0;0;967137,66;219271948,81;52251278,99;0;0;45255,52;0;52296534,51;0;50576296,3;50576296,3;3088368,91;;2187342,91;267042,3;5008669,52;0;0;880489,88;880489,88;32346417;4150499,28;2024378,57;0;695376,34;0;4692352,59;43909023,78;;4660042,74;101552662,29;19059,22;3097,62;E;724;16
31/12/2018;P3028;1;306127050,84;0;-291401;1100038,68;638,63;0;0;304736249,79;16928771,84;;;;738436,55;0;0;24289519,52;141247980,28;;0;258629398,05;0;407970,52;662182,31;0;0;940498,64;259824108,48;70319369,76;0;0;-18755,32;0;70300614,44;0;59852384,01;59852384,01;4256486,41;;2436720,03;533993,19;6159213,25;0;0;961483,63;961483,63;33242120,15;4427113,12;2195903,09;0;1639023,62;0;2314160,3;43818320,28;;5049703,94;99291252,37;18312,95;36714,99;E;724;16
31/12/2019;P3028;1;324324209,76;0;375487,78;1126055,81;262,4;0;0;323573904,13;17081892,2;;;;270735,01;0;13654398,3;8586095,57;139827503,66;;0;276788416,91;0;200609,74;365144,35;0;0;746607,59;277699559,11;98375394,09;0;0;55798,35;0;98431192,44;0;23290666,22;23290666,22;3171885,19;;1898580,87;625459,6;4445006,46;0;0;714483,39;714483,39;33378243,93;5435248,19;2377622,48;297115,31;4026167,19;0;9879465,25;55393862,35;;3452404,97;100234382,58;33120,78;7353,63;E;724;16
31/12/2020;P3028;1;346432036,5;0;160854,99;1177152,1;407435,36;0;484070,47;345339104,28;18404019,07;;;;832549,91;0;493823,75;7260261,31;133893262,93;;0;330621938,75;0;1085194,76;1194053,57;0;-291430,04;881152,15;331903379,75;52852038,31;0;0;-438464,81;0;52413573,5;0;25006041,73;25006041,73;4208728,33;;2232164,31;371563,28;6069329,36;0;0;1062192,38;1062192,38;36782026,62;5372063,94;2628167,3;370192,25;456019,82;113318,55;17046945,75;62768734,23;;9797,06;106902608,89;680,8;0;E;724;16
31/12/2021;P3028;1;397968994,5;0;82881,1;1827986,21;-316946,9;0;0;395906942,49;19431220,27;;;;724815,03;0;761158,34;20256418;165035601,53;;0;390827278,99;0;800364,63;1404528,38;0;0;1038356,34;392469799,08;47588965,84;0;0;0;0;47588965,84;0;36522730,4;36522730,4;4660858,2;;2284486,42;670517,01;6274827,61;0;0;1259154,02;1259154,02;40149361,73;5522512,66;3065490,15;0;4422137,9;171853,33;20600508,25;73931864,02;;2948212,21;123861989,89;53009,16;0;E;724;16
31/12/2016;P3074;1;4172279,06;0;0;144719,99;-2244,4;0;0;4025314,67;0;;;;21915,87;103271,17;0;394990,22;3088352,57;;1016,47;4404371,14;0;0;-7041,25;0;0;127190,86;4524520,75;528153,44;0;0;0;0;528153,44;0;3326,28;3326,28;0;;127205,02;105648,82;21556,2;0;0;65488,65;65488,65;730277,56;13423,76;0;0;1214517,09;0;16875,77;1975094,18;;-3455,79;2568175,31;0;0;E;724;99
31/12/2017;P3074;1;4367038,96;0;0;171183,22;-2434,15;0;0;4193421,59;0;;;;122638,31;0;0;77517;2520576,55;;0;3813371,73;0;0;11453,31;0;0;124109,53;3948934,57;1062133,73;0;0;0;0;1062133,73;0;43613,41;43613,41;0;;124152,9;116095,94;8056,96;0;0;73243,97;73243,97;692071,51;13863,88;0;264187,43;0;0;600000;1570122,82;;7892,68;2320421,24;0;0;E;724;99
31/12/2018;P3074;1;4566617,03;0;0;161391,48;-1574,35;0;0;4403651,2;0;;;;39819,75;0;0;7252,29;2292397,6;;0;3605931,65;0;0;14388,27;0;0;132078,28;3752398,2;1313407,15;0;0;0;0;1313407,15;0;347332,92;347332,92;0;;132078,29;109744,42;22333,87;0;0;79419,43;79419,43;694785,9;13178,58;0;358882,96;0;0;19292,52;1086139,96;;95017,27;2245325,56;0;0;E;724;99
31/12/2019;P3074;1;4635998,35;0;0;182445,64;-1326,72;0;0;4452225,99;0;;;;0;0;0;59155,79;2288474,42;;5611,02;3436348,85;0;0;13718,23;0;0;125934,31;3576001,39;1813932,22;0;0;0;0;1813932,22;0;267644;267644;0;;125934,31;124241,18;1693,13;0;0;69602;69602;627145,22;12220,81;0;192236,98;0;0;23604,03;855207,04;;162231,65;2229318,63;0;0;E;724;99
31/12/2020;P3074;1;4670525,69;0;0;158584,12;348,62;0;0;4512290,19;118750;;;;0;0;0;209306,79;2546774,1;;445,96;3160006,45;0;0;6775,5;0;0;128550,98;3295332,93;2308035,67;0;0;0;0;2308035,67;0;172148,23;172148,23;0;;128550,98;107652,38;20898,6;0;0;65178,76;65178,76;622786,02;14662,84;0;330858,21;0;0;6821,38;975128,45;;222787,61;2218717,31;0;0;E;724;99
31/12/2021;P3074;1;4134961,94;0;0;153995,42;2449,96;0;0;3983416,48;0;;;;0;0;0;327203,27;2439572,64;;540,68;2966121,9;0;0;12508,39;0;0;130114,19;3108744,48;1981739,07;0;0;0;0;1981739,07;0;173148,43;173148,43;0;;130114,19;104405,89;25708,3;0;0;73810,87;73810,87;620471,58;12003,33;0;125738,44;0;0;33589,78;791803,13;;268575,52;2112369,37;0;0;E;724;99
31/12/2016;P3132;1;1883479,93;0;0;566273,25;-48557,5;0;-21411,71;1290060,89;62402,64;;;;0;0;0;0;372160,21;;0;1376369,89;0;141500;-342567,48;0;59191,03;51068,59;884179,97;-274910,56;0;0;39797,75;0;-235112,81;44172,65;10562,36;54735,01;621080,64;;52998,35;363556,84;310522,15;0;0;25950,57;25950,57;14701,78;10283,29;27773,04;0;0;0;0;52758,11;;573821,69;309757,57;4633,59;0;E;724;16
