TRIMESTRE;CLAVE;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;MONEDA;delegacion;TipoDec
31/12/2019;C0517;4;795,18;72220,88;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;73016,06;0;0;0;0;0;0;73016,06;73016,06;0;E;20;16
31/12/2019;C0517;3;526,1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;526,1;0;0;0;0;0;0;526,1;526,1;0;E;752;16
31/12/2019;C0517;3;55906,48;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;55906,48;0;0;0;0;0;0;55906,48;55906,48;0;E;380;16
31/12/2019;C0517;3;490,4;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;490,4;0;0;0;0;0;0;490,4;490,4;0;E;348;16
31/12/2019;C0517;3;29347,96;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;29347,96;0;0;0;0;0;0;29347,96;29347,96;0;E;276;16
31/12/2019;C0517;3;91400,69;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;91400,69;0;0;0;0;0;0;91400,69;91400,69;0;E;250;16
31/12/2019;C0517;1;58361467,65;12009314,21;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2109204,65;12114345,61;;;12449863,03;47915777,87;0;218082,77;1891121,88;39433,51;12074912,1;-10005140,96;60365640,9;47915777,87;0;E;724;16
31/12/2019;C0517;3;4154,57;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;4154,57;0;0;0;0;0;0;4154,57;4154,57;0;E;528;16
31/12/2019;C0517;3;1222,48;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1222,48;0;0;0;0;0;0;1222,48;1222,48;0;E;372;16
31/12/2019;C0517;3;5357,34;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;5357,34;0;0;0;0;0;0;5357,34;5357,34;0;E;616;16
31/12/2019;C0517;3;1287,89;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1287,89;0;0;0;0;0;0;1287,89;1287,89;0;E;642;16
31/12/2019;C0517;3;1739698,98;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1739698,98;0;0;0;0;0;0;1739698,98;1739698,98;0;E;620;16
31/12/2019;C0517;3;254,21;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;254,21;0;0;0;0;0;0;254,21;254,21;0;E;40;16
31/12/2019;C0517;3;13218,93;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;13218,93;0;0;0;0;0;0;13218,93;13218,93;0;E;56;16
31/12/2019;C0517;3;66,94;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;66,94;0;0;0;0;0;0;66,94;66,94;0;E;440;16
31/12/2019;C0517;3;1359,94;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1359,94;0;0;0;0;0;0;1359,94;1359,94;0;E;203;16
31/12/2020;C0517;3;33,06;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;33,06;0;0;0;0;0;0;33,06;33,06;0;E;440;16
31/12/2020;C0517;3;95596,21;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;95596,21;0;0;0;0;0;0;95596,21;95596,21;0;E;380;16
31/12/2020;C0517;3;-8756,93;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-8756,93;0;0;0;0;0;0;-8756,93;-8756,93;0;E;250;16
31/12/2020;C0517;3;30322,77;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;30322,77;0;0;0;0;0;0;30322,77;30322,77;0;E;276;16
31/12/2020;C0517;3;-137565,74;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-137565,74;0;0;0;0;0;0;-137565,74;-137565,74;0;E;300;16
31/12/2020;C0517;3;755,78;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;755,78;0;0;0;0;0;0;755,78;755,78;0;E;372;16
31/12/2020;C0517;3;5038,32;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;5038,32;0;0;0;0;0;0;5038,32;5038,32;0;E;56;16
31/12/2020;C0517;3;1165,39;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1165,39;0;0;0;0;0;0;1165,39;1165,39;0;E;203;16
31/12/2020;C0517;1;62397028,68;4145229,5;0;;;;0;0;0;0;0;-2741,21;2741,21;0;0;391219,07;3161,82;0;394380,89;12988147,04;6573275,11;;;13515189,41;59047559,81;0;214347,88;12773799,16;32154,17;6541120,94;6020491,04;72562749,22;59047559,81;0;E;724;16
31/12/2020;C0517;3;6283,37;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;6283,37;0;0;0;0;0;0;6283,37;6283,37;0;E;616;16
31/12/2020;C0517;3;2431784,25;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2431784,25;0;0;0;0;0;0;2431784,25;2431784,25;0;E;620;16
31/12/2020;C0517;3;2018,37;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2018,37;0;0;0;0;0;0;2018,37;2018,37;0;E;642;16
31/12/2020;C0517;3;1083,64;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1083,64;0;0;0;0;0;0;1083,64;1083,64;0;E;752;16
31/12/2020;C0517;3;9872,39;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;9872,39;0;0;0;0;0;0;9872,39;9872,39;0;E;826;16
31/12/2020;C0517;4;4978,71;3683,43;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;8662,14;0;0;0;0;0;0;8662,14;8662,14;0;E;20;16
31/12/2020;C0517;3;541,71;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;541,71;0;0;0;0;0;0;541,71;541,71;0;E;348;16
31/12/2020;C0517;3;12410,81;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;12410,81;0;0;0;0;0;0;12410,81;12410,81;0;E;528;16
31/12/2020;C0517;3;269,42;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;269,42;0;0;0;0;0;0;269,42;269,42;0;E;40;16
31/12/2021;C0517;3;1797,11;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1797,11;0;0;0;0;0;0;1797,11;1797,11;0;E;372;16
31/12/2021;C0517;3;67566,43;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;67566,43;0;0;0;0;0;0;67566,43;67566,43;0;E;380;16
31/12/2021;C0517;3;469,03;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;469,03;0;0;0;0;0;0;469,03;469,03;0;E;440;16
31/12/2021;C0517;3;23364,32;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;23364,32;0;0;0;0;0;0;23364,32;23364,32;0;E;528;16
31/12/2021;C0517;3;8115,35;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;8115,35;0;0;0;0;0;0;8115,35;8115,35;0;E;616;16
31/12/2021;C0517;3;1003,66;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1003,66;0;0;0;0;0;0;1003,66;1003,66;0;E;348;16
31/12/2021;C0517;3;2839,28;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2839,28;0;0;0;0;0;0;2839,28;2839,28;0;E;642;16
31/12/2021;C0517;3;1559,86;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1559,86;0;0;0;0;0;0;1559,86;1559,86;0;E;40;16
31/12/2021;C0517;3;1597,88;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1597,88;0;0;0;0;0;0;1597,88;1597,88;0;E;752;16
31/12/2021;C0517;4;-1407,73;2,51;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-1405,22;0;0;0;0;0;0;-1405,22;-1405,22;0;E;20;16
31/12/2021;C0517;3;2634639,05;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2634639,05;0;0;0;0;0;0;2634639,05;2634639,05;0;E;620;16
31/12/2021;C0517;3;77984,68;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;77984,68;0;0;0;0;0;0;77984,68;77984,68;0;E;300;16
31/12/2021;C0517;3;98147,77;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;98147,77;0;0;0;0;0;0;98147,77;98147,77;0;E;276;16
31/12/2021;C0517;3;51597,38;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;51597,38;0;0;0;0;0;0;51597,38;51597,38;0;E;250;16
31/12/2021;C0517;3;11336,24;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;11336,24;0;0;0;0;0;0;11336,24;11336,24;0;E;56;16
31/12/2021;C0517;1;61720137,03;4428558,59;0;;;;0;0;0;0;0;0;0;0;0;0;52206,61;0;52206,61;1974268,65;6235959,34;;;11185073,62;50649724,7;0;233348,69;1740919,96;73550,47;6162408,87;-4313897,3;61834798,32;50649724,7;0;E;724;16
31/12/2021;C0517;4;4124,04;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;4124,04;0;0;0;0;0;0;4124,04;4124,04;0;E;826;16
31/12/2021;C0517;3;928,01;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;928,01;0;0;0;0;0;0;928,01;928,01;0;E;203;16
31/12/2016;C0557;1;4701508,59;105433874,9;0;;;;0;0;0;15414876,68;34380282,95;2315143,16;0;0;0;623923,89;0;9353215,25;12292282,3;5148495,72;2803546,45;;;30020284,89;104548048,52;18965406,27;0;5148495,72;0;2803546,45;24432949,92;134568333,41;104548048,52;0;E;724;16
31/12/2017;C0557;1;6691457,14;772021697,73;0;;;;0;0;0;11796309,87;27957127,87;7548122,68;0;0;0;0;0;0;7548122,68;4893854,71;2644271,72;;;199905543,85;601466199,2;16160818;0;4893854,71;0;2644271,72;22658588,18;801371743,05;601466199,2;0;E;724;16
31/12/2018;C0557;1;8144725,39;72100439,13;0;;;;0;0;0;2200030,81;20093518,45;4756121,35;0;0;0;3865429,09;0;1829393,19;10450943,63;4507792,2;2365727,47;;;23438434,12;68591369,95;17893487,64;0;4507792,2;0;2365727,47;11784639,55;92029804,07;68591369,95;0;E;724;16
31/12/2019;C0557;1;6637531,07;85385295,24;0;;;;0;0;0;5611568,83;16480750,18;3778171,84;0;0;0;143902,09;0;4730672,84;8652746,77;4311770,47;2173267,82;;;23256883,68;78732448,69;10869181,35;0;4311770,47;0;2173267,82;9966506,06;101989332,37;78732448,69;0;E;724;16
31/12/2020;C0557;1;8331084,19;103868742,81;0;;;;0;0;0;4638097,85;14102047,54;3213342,81;0;0;0;351931,39;0;4369859,82;7935134,02;4380930,31;3389579,42;;;30794037,32;88564054,09;9463949,69;0;4380930,31;0;3389579,42;7158264,41;119358091,41;88564054,09;0;E;724;16
31/12/2021;C0557;1;10069444,89;106979774,46;0;;;;0;0;0;2786760,25;11402945;3473299,01;0;0;0;0;0;2381650,4;5854949,41;5283361,46;2126907,7;;;33183611,18;92570057,52;8616184,75;0;5283361,46;0;2126907,7;8704449,35;125753668,7;92570057,52;0;E;724;16
31/12/2016;C0559;1;3228812,95;1146286,03;0;;;;0;2618020,89;0;4964757,52;16157968,9;316531,69;0;316173,82;0;1679677,08;0;5932343,6;8244726,19;2831103,83;8856025,93;;;2829683,54;3433736,05;8575190,49;2733191,77;97912,06;2012787,07;6843238,86;1888320,61;6263419,59;3433736,05;0;E;724;16
31/12/2016;C0559;2;433317,4;3835490,97;0;;;;0;0;0;31358,27;558751,46;12205,37;0;0;0;0;0;4848,35;17053,72;6107,44;2641581,12;;;692581,7;1482450,73;527393,19;0;6107,44;0;2641581,12;-2093775,94;2175032,43;1482450,73;0;E;380;16
31/12/2016;C0559;3;2086895,71;345199,33;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2432095,04;0;0;0;0;0;0;2432095,04;2432095,04;0;E;620;16
31/12/2017;C0559;3;1345757,71;158357,19;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1504114,9;0;0;0;0;0;0;1504114,9;1504114,9;0;E;620;16
31/12/2017;C0559;2;-239298;-4947963,96;0;;;;0;0;0;44576,37;1145773,74;76597,47;0;0;0;0;204,08;1132,18;77933,73;2140575,79;3710767,88;;;473199,08;-6162813,12;1101197,37;0;2140575,79;0;3710767,88;-502352,08;-5689614,04;-6162813,12;0;E;380;16
31/12/2017;C0559;1;2340097,34;5087025,99;385579,66;;;;0;2285181,87;0;2333497,71;9147468,79;1028218,89;0;1227732,76;0;1050206,86;204,08;1810019,86;5116382,45;5150230,17;12363596,43;;;795387,25;3449456,16;4143209,55;2904139,63;2246090,54;2140858,83;10222737,6;-3182279,92;4244843,41;3449456,16;0;E;724;16
31/12/2018;C0559;3;990279,12;149348,27;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1139627,39;0;0;0;0;0;0;1139627,39;1139627,39;0;E;620;16
31/12/2018;C0559;1;1523642,97;4787764,38;784720,27;;;;0;1035564,62;0;1441686,78;7811517,69;1717934,55;0;303294,21;0;807649,6;81,8;1187811,36;4016771,52;2904956,88;12327510,28;;;-388829,7;1072429,82;4549546,02;2780134,77;124822,11;2109214,26;10218296,02;-5627807,23;683600,12;1072429,82;0;E;724;16
31/12/2018;C0559;2;-354659,18;4594475,53;0;;;;0;0;0;14621,11;1015778,2;202314,86;0;18857,92;0;0;81,8;125034,02;346288,6;21624,64;4361259,29;;;419879,17;149792,13;1001157,09;0;21624,64;0;4361259,29;-3670145,05;569671,3;149792,13;0;E;380;16
31/12/2019;C0559;2;328697,19;3398439,5;0;;;;0;0;0;312065,06;535756,63;62234,08;0;0;0;0;377,64;0;62611,72;2141166,02;3066714,76;;;414109,88;2860622,98;223691,57;0;2141166,02;0;3066714,76;-452403,83;3274732,86;2860622,98;0;E;380;16
31/12/2019;C0559;1;2044690,41;-2250238,28;400377,94;;;;0;1117602,2;0;3266248,29;9577773,16;1662414,8;0;439829,07;0;1308919,38;9396,49;2148303,17;5568862,91;7750521,5;11147685,2;;;-568740,08;974938,76;4793544,73;2749959,7;5000561,8;2036553,08;9111132,12;611746,55;406198,68;974938,76;0;E;724;16
31/12/2019;C0559;3;850639,54;479060,67;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1329700,21;0;0;0;0;0;0;1329700,21;1329700,21;0;E;620;16
31/12/2020;C0559;3;1190066,9;-773469,37;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;416597,53;0;0;0;0;0;0;416597,53;416597,53;0;E;620;16
31/12/2020;C0559;2;400710,78;7075392,22;0;;;;0;11245,35;0;12896,82;929353,73;11660,78;0;0;0;79020,83;0;72414,91;163096,52;3279025,45;5238923,03;;;1244699,33;5037763,3;905211,56;0;3279025,45;0;5238923,03;-1193640,37;6282462,63;5037763,3;0;E;380;16
31/12/2020;C0559;1;-121762,84;5792603,97;0;;;;0;11245,35;0;1768610,73;5849331,79;1934718,94;0;699732,8;0;79020,83;1625,43;669720,66;3384818,66;10618211,94;14653100,34;;;1572458,33;2528007,53;4069475,71;2815604,63;7802607,31;2134756,1;12518344,24;-1570375,27;4100465,86;2528007,53;0;E;724;16
31/12/2021;C0559;2;66746,32;9272088,83;0;;;;0;2436,83;0;78574,11;847106,19;146737,06;0;0;0;60543,48;0;32186,78;239467,32;2846854,35;5148202,77;;;845779,46;6799346,14;766095,25;0;2846854,35;0;5148202,77;-1693709,55;7645125,6;6799346,14;0;E;380;16
31/12/2021;C0559;3;648579,42;-750977,51;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-102398,09;0;0;0;0;0;0;-102398,09;-102398,09;0;E;620;16
31/12/2021;C0559;1;720709,15;4385061,01;60506,52;;;;0;2436,83;0;1924743,19;5281807,03;1531413,87;0;1562886,39;0;200030,06;0;1655824,53;4950154,85;9584935,78;14124267,06;;;666374,82;231716,24;3294120,49;3177391,88;6407543,9;2411600,92;11712666,14;-4207679,1;898091,06;231716,24;0;E;724;16
31/12/2016;C0569;1;-235296,02;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;39758,46;0;;;0;-195537,56;0;0;39758,46;0;0;39758,46;-195537,56;-195537,56;0;E;724;99
31/12/2016;C0571;1;3265110,99;0;0;;;;0;0;0;0;190710,86;211442,2;0;0;0;0;0;0;211442,2;27179,99;2018242,83;;;382961,06;870355,75;190710,86;0;27179,99;0;2018242,83;-2011794,18;1253316,81;870355,75;0;E;724;16
31/12/2017;C0571;3;-34503,08;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-34503,08;0;0;0;0;0;0;-34503,08;-34503,08;0;E;616;16
31/12/2017;C0571;3;127328,01;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;127328,01;0;0;0;0;0;0;127328,01;127328,01;0;E;620;16
31/12/2017;C0571;3;-111888,06;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-111888,06;0;0;0;0;0;0;-111888,06;-111888,06;0;E;380;16
31/12/2017;C0571;3;101245,85;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;101245,85;0;0;0;0;0;0;101245,85;101245,85;0;E;276;16
31/12/2017;C0571;3;106111,71;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;106111,71;0;0;0;0;0;0;106111,71;106111,71;0;E;250;16
31/12/2017;C0571;3;42889,68;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;42889,68;0;0;0;0;0;0;42889,68;42889,68;0;E;372;16
31/12/2017;C0571;3;-8633,04;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-8633,04;0;0;0;0;0;0;-8633,04;-8633,04;0;E;528;16
31/12/2017;C0571;3;138876,9;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;138876,9;0;0;0;0;0;0;138876,9;138876,9;0;E;826;16
31/12/2017;C0571;1;911784,91;0;0;;;;0;0;0;0;5919899,31;0;221128,8;0;0;0;0;1402,88;222531,68;45740,67;2021327,89;;;337614,23;4295951,09;5919899,31;0;45740,67;0;2021327,89;3721780,41;4633565,32;4295951,09;0;E;724;16
31/12/2017;C0571;3;12870;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;12870;0;0;0;0;0;0;12870;12870;0;E;442;16
31/12/2017;C0571;3;5601,47;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;5601,47;0;0;0;0;0;0;5601,47;5601,47;0;E;56;16
31/12/2018;C0571;3;26751,32;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;26751,32;0;0;0;0;0;0;26751,32;26751,32;0;E;276;16
31/12/2018;C0571;3;84888,44;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;84888,44;0;0;0;0;0;0;84888,44;84888,44;0;E;442;16
31/12/2018;C0571;3;2940;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;2940;0;0;0;0;0;0;2940;2940;0;E;528;16
31/12/2018;C0571;3;-130451,21;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-130451,21;0;0;0;0;0;0;-130451,21;-130451,21;0;E;616;16
31/12/2018;C0571;3;565498,66;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;565498,66;0;0;0;0;0;0;565498,66;565498,66;0;E;620;16
31/12/2018;C0571;3;-20012,82;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-20012,82;0;0;0;0;0;0;-20012,82;-20012,82;0;E;642;16
31/12/2018;C0571;3;-34558,17;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-34558,17;0;0;0;0;0;0;-34558,17;-34558,17;0;E;56;16
31/12/2018;C0571;1;645160,64;0;0;;;;0;0;0;0;3899934,73;0;251980,87;0;0;0;0;394973,27;646954,14;433718,48;3020711,51;;;-238940,94;1550089,14;3899934,73;0;433718,48;0;3020711,51;665987,56;1311148,2;1550089,14;0;E;724;16
31/12/2018;C0571;3;41668,04;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;41668,04;0;0;0;0;0;0;41668,04;41668,04;0;E;250;16
31/12/2018;C0571;3;353821,96;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;353821,96;0;0;0;0;0;0;353821,96;353821,96;0;E;380;16
31/12/2018;C0571;3;240300,26;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;240300,26;0;0;0;0;0;0;240300,26;240300,26;0;E;826;16
31/12/2018;C0571;3;29556,41;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;29556,41;0;0;0;0;0;0;29556,41;29556,41;0;E;372;16
31/12/2019;C0571;3;7645,83;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;7645,83;0;0;0;0;0;0;7645,83;7645,83;0;E;56;16
31/12/2019;C0571;1;3089166,86;0;0;;;;0;0;0;0;2976426,18;0;205085,18;0;0;0;0;1138,88;206224,06;265019,78;3038234,56;;;583821,18;2502333,02;2976426,18;0;265019,78;0;3038234,56;-3012,66;3086154,2;2502333,02;0;E;724;16
31/12/2019;C0571;3;43523,51;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;43523,51;0;0;0;0;0;0;43523,51;43523,51;0;E;250;16
31/12/2019;C0571;3;-116492,7;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-116492,7;0;0;0;0;0;0;-116492,7;-116492,7;0;E;826;16
31/12/2019;C0571;3;-48889,02;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-48889,02;0;0;0;0;0;0;-48889,02;-48889,02;0;E;276;16
31/12/2019;C0571;3;370234,85;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;370234,85;0;0;0;0;0;0;370234,85;370234,85;0;E;380;16
31/12/2019;C0571;3;59500,51;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;59500,51;0;0;0;0;0;0;59500,51;59500,51;0;E;442;16
31/12/2019;C0571;3;21853,44;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;21853,44;0;0;0;0;0;0;21853,44;21853,44;0;E;642;16
31/12/2019;C0571;3;-3236,7;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-3236,7;0;0;0;0;0;0;-3236,7;-3236,7;0;E;528;16
31/12/2019;C0571;3;-711541,47;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-711541,47;0;0;0;0;0;0;-711541,47;-711541,47;0;E;616;16
31/12/2019;C0571;3;239187,03;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;239187,03;0;0;0;0;0;0;239187,03;239187,03;0;E;620;16
31/12/2020;C0571;3;651503,92;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;651503,92;0;0;0;0;0;0;651503,92;651503,92;0;E;620;16
31/12/2020;C0571;3;9961,94;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;9961,94;0;0;0;0;0;0;9961,94;9961,94;0;E;642;16
31/12/2020;C0571;3;254162,04;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;254162,04;0;0;0;0;0;0;254162,04;254162,04;0;E;616;16
31/12/2020;C0571;3;523032,41;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;523032,41;0;0;0;0;0;0;523032,41;523032,41;0;E;826;16
31/12/2020;C0571;3;12196,12;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;12196,12;0;0;0;0;0;0;12196,12;12196,12;0;E;56;16
31/12/2020;C0571;3;4406,06;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;4406,06;0;0;0;0;0;0;4406,06;4406,06;0;E;203;16
31/12/2020;C0571;3;272141,01;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;272141,01;0;0;0;0;0;0;272141,01;272141,01;0;E;250;16
31/12/2020;C0571;3;5107,39;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;5107,39;0;0;0;0;0;0;5107,39;5107,39;0;E;300;16
31/12/2020;C0571;3;524708,93;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;524708,93;0;0;0;0;0;0;524708,93;524708,93;0;E;380;16
31/12/2020;C0571;3;788002,86;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;788002,86;0;0;0;0;0;0;788002,86;788002,86;0;E;442;16
31/12/2020;C0571;3;14612,44;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;14612,44;0;0;0;0;0;0;14612,44;14612,44;0;E;528;16
31/12/2020;C0571;3;172420,51;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;172420,51;0;0;0;0;0;0;172420,51;172420,51;0;E;276;16
31/12/2020;C0571;1;4701621,18;0;0;;;;0;0;0;0;2960297,17;0;143190,09;0;0;0;0;0;143190,09;12,58;3013861,3;;;901571,15;3603308,39;2960297,17;0;12,58;0;3013861,3;-196741,64;4504879,54;3603308,39;0;E;724;16
31/12/2020;C0571;3;29880,81;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;29880,81;0;0;0;0;0;0;29880,81;29880,81;0;E;372;16
31/12/2021;C0571;3;182707,82;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;182707,82;0;0;0;0;0;0;182707,82;182707,82;0;E;442;16
31/12/2021;C0571;1;11644205,39;0;0;;;;0;0;0;0;1035192,34;0;198472,87;0;0;0;0;0;198472,87;2968,82;3059766,21;;;2671417,22;6752710,25;1035192,34;0;2968,82;0;3059766,21;-2220077,92;9424127,47;6752710,25;0;E;724;16
31/12/2021;C0571;3;5273,5;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;5273,5;0;0;0;0;0;0;5273,5;5273,5;0;E;56;16
31/12/2021;C0571;3;612,9;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;612,9;0;0;0;0;0;0;612,9;612,9;0;E;203;16
