TRIMESTRE;CLAVE;RAMO;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;MONEDA;delegacion;TipoDec
31/12/2024;C0810;99;1;151815789,2;6783517,86;-1382511,05;69678529,82;-7382947,75;0;-1293927,62;81449246,06;10,06;;;;0;0;0;859433,12;10631377,38;0;32917263,1;1157518,39;16245474,1;4798388,17;0;1328025,29;5579390,34;26879060,61;0;0;0;0;65432087,11;2574610,43;40562424,09;27444273,45;;0;0;0;4907510,87;4907510,87;5417754,22;0;0;0;0;0;2912349,87;8330104,09;24519674,42;9771934,2;E;724;16
31/12/2024;C0810;99;2;29269517,2;0;249107,22;15815935,47;-5179937,47;0;-2549427,93;11072179,41;0;;;;0;0;0;0;0;0;5234440,52;0;3222191,93;82451,93;0;-86607,64;846557,88;3027866,04;0;0;0;0;6235647,88;731670,2;7402272,98;-434954,9;;0;0;0;264733,03;264733,03;171,06;0;0;0;0;0;0;171,06;8214364,18;0;E;276;16
31/12/2024;C0810;99;4;92197959,67;0;-1626028,12;41165809,34;243124,64;0;453572,15;49195674,7;0;;;;0;0;0;675458,2;1815852,36;0;21781119,89;0;9382560,07;4279636,91;0;1166424,17;2878408,18;18390180,74;0;0;0;0;44358399,52;461889,5;26656438,54;18163850,48;;0;0;0;2521487,23;2521487,23;96725,88;0;0;0;0;0;880,74;97606,62;11838401,99;1140394,16;E;826;16
31/12/2024;C0811;99;1;4197659,98;0;-1970,61;408250,45;-94023,65;0;-81420,33;3774835,6;0;;;;0;0;0;0;0;0;897479,04;0;0;1694264,29;0;133889,25;427762,4;2885616,48;0;0;0;0;556362,24;400903,78;0;957266,02;;0;0;0;607146,68;607146,68;0;0;0;0;0;0;0;0;-675193,58;0;E;724;16
31/12/2024;C0812;99;1;1244998,63;0;0;659798,31;-205466,43;0;-103931,52;483665,41;0;;;;0;0;0;29750,91;86261,7;0;248513,37;0;124256,69;336932,15;0;168466,08;57306,47;350029,22;0;0;0;0;390078,2;179668,47;200539,97;369206,7;;0;0;0;11237,86;11237,86;11437,82;0;11236,3;0;0;0;0;22674,12;-183220,79;56510,79;E;724;16
31/12/2024;C0813;99;1;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;207439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216777;0;216777;;0;0;0;0;0;13668;0;0;0;0;0;0;13668;-23006;207439;E;724;16
31/12/2024;E0223;99;1;50827554,86;0;-660382,81;50769090,53;-4007892,12;0;-4010932,87;-598877,73;0;;;;0;0;0;0;4637047,59;0;5969589,91;0;5961992,53;466859,77;0;466859,83;0;7597,32;0;0;0;0;10203287,31;1996456,93;27791613,13;-15591868,89;;0;0;0;880322,27;880322,27;5695613,06;0;0;0;0;269,6;7983,93;5703866,59;13038252,57;4637047,59;E;724;18
31/12/2024;E0253;99;1;3715237;0;0;2573170;395466;0;278147;1259386;0;;;;0;0;0;0;0;0;1068549;0;563913;-331643;0;-175258;0;348251;0;0;0;0;1303240;113398;1081392;335246;;0;0;0;0;0;0;0;0;0;0;0;0;0;575889;0;E;724;18
31/12/2024;M0046;99;1;15259499,12;1567347,37;-96101,56;15095879,13;-407092,53;-265094,87;-634971,83;1597650,23;0;;;;0;0;0;20570,25;215751,48;0;7860362,05;234406;7130995,87;1073824,83;531312,18;1352952,6;277388,46;1493345,05;0;0;0;0;2074388,48;272028,72;3111527,9;-765110,7;;0;0;0;52437,85;52437,85;235350,75;0;0;0;0;0;26334,14;261684,89;771044,62;195181,23;E;724;16
31/12/2024;M0046;99;3;542858,06;0;0;461429,39;0;0;0;81428,67;0;;;;0;0;0;0;0;0;424664,74;0;360965,03;87500;0;74375;0;76824,71;0;0;0;0;46940,68;0;94341,65;-47400,97;;0;0;0;0;0;0;0;0;0;0;0;0;0;52004,93;0;E;380;16
31/12/2024;M0050;99;1;408541574,24;0;-662709,32;46749352,3;-19832802,46;0;-919475,6;342216185,76;0;;;;19384,5;2637815,95;0;7669746,4;25963455,66;2589464,71;284562723,18;0;39904067,17;3740690,18;0;-1032251,25;17136097,03;266567694,47;0;850565,16;-106545,2;744019,96;84733887,93;7641983,95;3664259,55;88711612,33;;1533623,5;5533,17;-8861985,88;12582494,99;5259665,78;4488334,39;0;0;0;840685,97;0;3300584,34;8629604,7;856508,89;15636508,81;E;724;16
31/12/2024;M0083;99;1;2098396154,08;0;-1335560,16;86472944,07;-149898027,7;0;-8173730,02;1868863352,17;73179592,1;;;;898244,15;0;0;933440,4;137475267,98;2525263,51;1289151071,45;0;41039396,4;165628357,07;0;17788449,16;118800952,16;1514752535,12;0;2884001,9;-2828994,73;55007,17;210810953,58;64500257,64;16589734,88;258721476,34;;63,76;0;-11278057,91;32030333,21;20752339,06;3531504,08;23710724,86;13490629,14;629415,99;0;0;563801,83;41926075,9;172656450,07;62463991,33;E;724;16
31/12/2024;M0084;99;1;68009042,55;0;156022,15;12499317,44;-2678150,28;0;-372803,04;53360400,02;0;;;;0;0;0;668691,61;3210213,14;0;44333671,29;0;4395025,64;1532779,85;0;1768962,34;2820574,2;42523037,36;0;0;0;0;7409625,84;2788983,51;1313002,33;8885607,02;;0;0;210067,05;2797123,34;3007190,39;395172,18;0;0;0;0;0;71796,17;466968,35;1687810,04;2541521,53;E;724;16
31/12/2024;M0102;99;1;19211154,23;108051,5;16368,78;13045753,09;-872076,73;-45301,47;-600104,6;5972547,82;41187,52;;;;0;17025,45;0;57322,13;266369,58;0;10109756,66;538,07;6952071,82;-357735,66;2491,8;-429679,94;502033,44;3734692,43;0;0;0;0;5556864,96;390226,49;5325673,53;621417,92;;0;0;0;373321,6;373321,6;0;66331,92;18125,86;0;0;0;5358,19;89815,97;1419669,48;150834,48;E;724;16
31/12/2024;M0107;99;1;32974970,05;929870,87;-13570,31;7669347,26;-1148351,23;-123784,7;-351406,61;25301194,03;100975,47;;;;0;0;0;0;561570,37;309717,43;18100504,81;562635,53;4111016,39;918410,56;62235,75;-136028,78;1000782,05;16669581,09;3893,49;0;0;0;10643947,77;105332,48;1552081,77;9197198,48;;-22472,41;-144,71;0;328714,78;306097,66;29575,57;0;0;0;0;0;0;29575,57;-33864,46;460594,9;E;724;16
31/12/2024;M0124;99;1;13157015,22;0;1166,65;955944,15;212967,65;0;0;12415205,37;14482,8;;;;0;57646,25;0;0;397041,09;1815944,35;9675262,78;0;1866946,72;-1105215,81;0;0;183716;6886816,25;0;0;0;0;3483290,2;478411,86;-1927252,09;5888954,15;;0;0;0;263407,51;263407,51;508,28;6570,97;7745,29;0;0;0;0;14824,54;1574188,36;324912,04;E;724;16
31/12/2024;M0134;99;1;652946121,92;2534825,4;1643311,6;44462981,73;-14344227,94;-1889,63;3929898,98;594385260,64;5167508,59;;;;4071,39;0;2123873,33;5190310,66;26639818,36;1834308,23;436241776,99;3002200,3;49329329,31;74025808,23;114450,15;11428,83;15642774,2;479686251,73;2885265,11;0;-639914,32;-639914,32;99594978,47;15117381,96;7907876,4;106804484,03;;-122734,55;-91426,25;217462,06;14019812,31;14023113,57;1692622,9;1222943,93;1264649,28;0;24643,12;187347,43;4809951,09;9202157,75;10898029,36;14154054,39;E;724;16
31/12/2024;M0134;99;4;2540913,23;39840,85;3693,01;0;-18776,57;0;0;2565670,52;0;;;;0;0;0;181,16;38492,79;0;1991851,48;2538,12;74916,09;133791,56;-6030,71;0;32148,97;2079383,33;328,36;0;0;0;558943,07;40145,59;0;599088,66;;0;0;14342,29;49017,76;63360,05;1125,54;0;2531,88;0;0;0;181,16;3838,58;-141835,67;38311,63;E;20;16
31/12/2024;M0140;99;1;31170720,42;0;-630,07;8129594,98;-2191781,26;0;-200569,89;21049284;0;;;;0;0;0;122318,08;2123902,11;47521,84;17557641,3;0;2545713,79;1696861,54;0;917236,92;939517,83;16731069,96;0;0;0;0;5959727,83;294110,41;1458627,12;4795211,12;;-20158,74;0;-329365,19;1132834,85;783310,92;174352,57;0;0;0;0;0;31820;206172,57;704943,38;2001584,03;E;724;16
31/12/2024;M0167;99;1;1698524,53;0;47,42;1133024,91;-36739,02;0;-61761,77;590569,79;0;;;;0;0;0;0;326464,56;122,56;827828,28;0;563439,93;65566,47;0;55107,88;104609,69;379456,63;0;0;0;0;157270,98;89544,39;197350,53;49464,84;;0;0;-44510,53;243058,37;198547,84;14567,58;2593,67;0;0;0;0;0;17161,25;272526,35;326464,56;E;724;16
31/12/2024;M0189;99;1;43100,07;0;0;7000;320,73;0;0;36420,8;0;;;;0;0;0;0;132958,72;0;0;0;0;0;0;0;7654,66;7654,66;0;0;0;0;15309,32;22963,97;0;38273,29;;0;0;0;91855,9;91855,9;0;26413,24;0;0;0;0;0;26413,24;5182,43;132958,72;E;724;99
31/12/2024;M0191;99;1;50483768,51;0;10171,23;15569639,09;-2934135,06;0;291705,69;31698459,9;0;;;;0;0;0;0;2252444,83;0;29666084,57;0;13050039,95;3405747,93;0;2222102,75;1892170,17;19691859,97;0;0;0;0;10192574,77;899070,28;3889031,54;7202613,51;;0;0;-430343,08;875881,42;445538,34;319622,58;0;1449,36;0;0;0;0;321071,94;6289820,97;2252444,83;E;724;16
31/12/2024;M0199;99;1;125562082,68;395118,21;-50665,85;4871824,18;-5733032,26;-897,58;-55110,39;115355891,41;605310,33;;;;0;0;0;1325096,95;4678380,92;743454,23;54343883,28;64735,67;1693723,71;3883514,76;-948,07;-936214,76;6310644,99;63844321,68;320162,47;0;0;0;38239518,63;4777515,78;169383,2;42847651,21;;-2945,65;0;0;4544753,81;4541808,16;540984,6;183068,2;209449,08;0;-236699,84;0;316630,71;1013432,75;8210350,29;2747973,64;E;724;16
31/12/2024;M0212;99;1;16975393,77;1140147,85;30319,96;16478843,32;-973401,94;-22594,01;-904151,48;1575173,79;0;;;;0;0;0;0;50914,33;136593,09;11604780,94;253040,11;10684434,36;2182101,4;445144,53;2385852,06;337654,09;1752434,65;0;0;0;0;2446168,99;459847,19;3675255,66;-769239,48;;0;0;0;0;0;171923,19;0;0;0;0;0;0;171923,19;607562,85;50914,33;E;724;16
31/12/2024;M0216;99;1;53310608,86;101056,13;-210405,06;11128064,99;-3780955,31;2611,46;-319582,45;38614433,54;462221,55;;;;59388,2;564258,57;0;295756,55;5341437,15;0;31730670,74;2401,82;5276763,04;4947661,89;0;2200019,83;3890403,64;33094355,22;0;0;0;0;8238405,81;2933606,37;1636513,16;9535499,02;;-17024,46;0;-1895769,81;32681,75;-1880112,52;136336,48;318528,27;166826,88;87930,02;0;0;71720,4;781342,05;2424786,92;3959812,28;E;724;16
31/12/2024;M0327;99;1;7943591,93;0;-61790,29;940383,03;-955699,01;0;0;5985719,6;21154,93;;;;0;6,57;0;512011,04;1046801,44;112172,47;4067750,52;0;361910,63;680396,39;0;-307320,7;1296720,18;5990277,16;0;0;0;0;648360,08;194508,06;0;842868,14;;0;0;0;21611,9;21611,9;0;0;0;0;57514,49;0;7593,12;65107,61;224828,7;513628,9;E;724;16
31/12/2024;M0328;99;1;170632698,68;312,96;42795,21;30111829,16;-1871648,29;0;-293864,1;138986193,5;141558,58;;;;628696,16;0;326283,27;1160372,02;12666477,88;0;84467152,17;138235,64;9790481,66;532937,55;-38791,89;-821977,56;14490291,71;90621321,08;178997,6;143252,11;24483,75;167735,86;26638117,45;4269849,81;4990753,08;25917214,18;;0;0;-351796,46;10934721,01;10582924,55;413150,77;0;1610567,78;622628,63;0;0;175570,92;2821918,1;21362560,01;10409567,85;E;724;16
31/12/2024;M0345;99;1;9529519,3;0;0;641930,16;-627110,1;0;-24495;8284974,04;352083,85;;;;0;0;0;185085,05;792126,17;0;4317754,64;0;865860,89;-1207029,55;0;-996303,29;322403,57;3563571,06;0;0;0;0;2104237,1;927882,53;12869,87;3019249,76;;45353,34;0;0;117439,68;162793,02;47575,27;30416,98;0;0;0;0;54779,39;132771,64;2198714,73;254957,27;E;724;16
31/12/2024;M0363;99;1;28281816,58;0;-8449,55;11098459,56;-1457797,84;0;-452195,56;16169305,19;16591,8;;;;0;0;0;1953688,21;4550867,86;0;14007817,23;0;4930784,66;-1775664,72;0;-1631135,46;1525373,31;10457876,62;0;0;0;0;6974699,68;1236117,01;4801422,47;3409394,22;;0;0;0;1000658,16;1000658,16;815497,84;0;23905,92;0;106593,43;0;1474301,35;2420298,54;3431945,51;2580587,85;E;724;16
31/12/2024;M0368;99;1;35186391,13;4712,77;1478,7;6954977,81;-4671087,43;4696,77;-1013880,14;24585094,27;2029590,98;;;;459790,03;0;0;3529395,82;31718974,33;44262,65;13567593,39;87,94;677496,29;8152181,36;0;3973975,04;1449593,42;18517984,78;0;0;0;0;7272126,02;1177111,63;1761005,79;6688231,86;;-940,61;0;0;2627014,85;2626074,24;974527,95;907816,77;594228,75;188212,93;6424611,23;0;128899,79;9218297,42;19297742,95;25700197,5;E;724;16
31/12/2024;M0369;99;1;33120532,7;5711657,37;121553,94;6356833,39;21586,09;0;-36695,39;32655192,1;3954554,12;;;;0;1326177,64;307598,44;3955692,03;29448360,96;416874,19;14133825,01;719330,85;1858702,37;-25999904,4;6106866,14;-1968668,07;4264866,17;-665050,53;0;0;91802,1;91802,1;12015662,28;1332580,2;1627374,42;11720868,06;;0;0;0;1774219,5;1774219,5;2515128,68;877215,58;1129096,41;0;160033,88;82115,7;2636761,26;7400351,51;42198236,61;19904338,73;E;724;16
31/12/2024;M0371;99;1;39498357,8;252840,37;-102328,47;17686231,45;-2557953,71;0;-1519543,59;20924228,13;18505,69;;;;4373,18;0;0;0;521282,5;252473,04;19481905,15;0;6990569,45;2551892,09;0;2205663,17;440649,44;13278214,06;0;0;0;0;6520725,85;1028182;3106934,27;4441973,58;;0;0;0;0;0;66576,87;0;0;0;0;0;0;66576,87;3911219,16;498403,63;E;724;16
31/12/2024;M0371;99;3;523419,93;0;0;0;0;0;0;523419,93;0;;;;0;0;0;0;0;0;76706,01;0;0;0;0;0;0;76706,01;0;0;0;0;77991,48;0;0;77991,48;;0;0;0;0;0;0;0;0;0;0;0;0;0;368722,44;0;E;196;16
31/12/2024;M0371;99;3;693805,33;0;0;0;0;0;0;693805,33;0;;;;0;0;0;0;0;0;-24944,08;0;0;0;0;0;0;-24944,08;0;0;0;0;129189,33;0;0;129189,33;;0;0;0;0;0;0;0;0;0;0;0;0;0;589560,08;0;E;250;16
31/12/2024;M0371;99;3;362960,04;0;0;0;0;0;0;362960,04;0;;;;0;0;0;0;0;0;305888,2;0;0;0;0;0;0;305888,2;0;0;0;0;53000,24;0;0;53000,24;;0;0;0;0;0;0;0;0;0;0;0;0;0;4071,6;0;E;276;16
31/12/2024;M0371;99;3;562685,25;0;0;0;0;0;0;562685,25;0;;;;0;0;0;0;0;0;339869,63;0;0;0;0;0;0;339869,63;0;0;0;0;87613,3;0;0;87613,3;;0;0;0;0;0;0;0;0;0;0;0;0;0;135202,32;0;E;300;16
31/12/2024;M0371;99;3;465548,89;0;0;0;0;0;0;465548,89;0;;;;0;0;0;0;0;0;260262,23;0;0;0;0;0;0;260262,23;0;0;0;0;68091,24;0;0;68091,24;;0;0;0;0;0;0;0;0;0;0;0;0;0;137195,42;0;E;528;16
31/12/2024;M0371;99;3;975100,88;0;0;424841,1;155124,36;0;69646,52;635737,62;0;;;;0;0;0;0;0;0;740557,87;0;370278,94;213251,64;0;107125,82;0;476404,75;0;0;0;0;55990,8;0;0;55990,8;;0;0;0;0;0;0;0;0;0;0;0;0;0;103342,07;0;E;620;16
31/12/2024;M0374;99;1;635205,21;0;0;88421,88;0;0;0;546783,33;0;;;;0;0;0;0;141408,6;0;-222696,05;0;-313042,84;-48574,03;0;-58540,21;107655,64;207968,61;0;0;0;0;93248,08;163545,2;0;256793,28;;0;0;0;0;0;0;0;0;0;0;0;0;0;223430,04;141408,6;E;724;99
31/12/2024;M0377;99;1;8138549,23;0;5866,66;4974809,47;-137282,18;0;-75766,34;3108090,58;0;;;;0;0;0;0;0;0;2906897,09;0;2515711,51;693053,09;0;217188,08;79785,84;946836,43;0;0;0;0;1530133,08;966494,93;1410601,02;1086026,99;;0;0;0;690071,26;690071,26;3534,23;0;0;0;0;0;0;3534,23;381621,67;0;E;724;16
31/12/2024;M0378;99;1;34092402,27;0;469602,27;1346119,52;394271,99;0;928,13;33609228,88;0;;;;0;0;0;0;920483,34;0;21893158,42;0;1140071,66;4079956,48;0;-108864,6;197044,53;25138952,37;0;0;0;0;9566305,32;834107,99;67755,8;10332657,51;;0;0;0;154192,55;154192,55;44243,3;0;0;0;0;0;0;44243,3;-1140333,51;920483,34;E;724;16
31/12/2024;M0379;99;1;78578643,92;15302984,7;-739,95;466371,55;1,43;0;-5582,44;93420100,99;84019,49;;;;0;0;0;0;1245602,79;0;60395129,74;11507701,12;286969,6;795107,69;316390,06;0;4904589,21;77631948,22;8810,23;0;0;0;9520007,63;5907321,33;77037,69;15350291,27;;0;0;0;1588305,64;1588305,64;5642,28;40487,53;27525,6;0;0;0;0;73655,41;12693,01;1161583,3;E;724;16
31/12/2024;M0380;99;1;46169378,96;0;53119,72;1724223,42;-461129,39;0;-151449,05;44188594,92;0;;;;0;0;0;158784;158784;3099419,4;38726822,86;0;874707,44;1073498,69;0;104209,33;3385771,96;42207176,74;-27490,44;0;0;0;2006222,21;692535,16;311447,37;2387310;;-96790,25;0;0;2272143,49;2175353,24;21669,55;0;0;0;0;0;0;21669,55;682779,23;0;E;724;16
31/12/2024;M0381;99;1;126770040,75;0;34184,78;506,88;-1299318,12;0;0;125504400,53;0;;;;0;0;0;0;11340988,4;4590756,24;111398407,85;0;0;-4390975,47;0;0;1388814,1;108396246,48;0;0;0;0;14525657,93;1182250,37;0;15707908,3;;0;0;0;1731036,5;1731036,5;372389,05;0;2500,72;0;0;707,43;0;375597,2;15225356,69;11340988,4;E;724;16
31/12/2024;P0285;99;1;3716963,54;0;0;2065268,25;0;0;0;1651695,29;140440,58;;;;0;0;0;542824,19;683264,77;0;504717,65;0;0;-58715,92;0;0;346052,69;792054,42;240954,67;0;0;0;370945,06;485706,37;0;856651,43;;0;14518,38;0;412268,9;426787,28;0;0;0;0;0;0;0;0;18512,26;0;E;724;99
31/12/2024;P0810;99;1;93198,3;0;0;0;0;0;0;93198,3;0;;;;0;0;0;0;0;0;54088,5;0;0;657,88;0;0;14898,11;69644,49;0;0;0;0;14898,11;14963,76;0;29861,87;;0;0;0;0;0;0;0;0;0;0;0;0;0;-6308,06;0;E;724;99
31/12/2024;P1639;99;1;71019737,61;0;-109341,87;8783938,19;-3323721,32;0;-470787,96;59273524,19;0;;;;0;0;54512,04;0;1956074,97;1009,5;46720265,19;0;0;771210,01;0;0;4952712,67;52444187,87;0;0;0;0;10532;6040199,83;0;6050731,83;;0;0;0;414300,43;414300,43;0;739673,07;64193,91;278068,38;0;6169,99;0;1088105,35;1233283,18;1901562,93;E;724;16
31/12/2024;P1840;99;1;7807173,15;0;0;547254,85;0;0;0;7259918,3;0;;;;0;0;0;0;0;0;3061914,93;0;0;44490,38;0;0;333857,41;3440262,72;-39682,54;0;0;0;874414,91;892557,51;0;1766972,42;;0;0;0;2294518,7;2294518,7;0;49401,97;9194,74;0;0;0;0;58596,71;-260749,71;0;E;724;16
31/12/2024;P2131;99;1;25541742,38;0;1167,34;9919842,11;3141,23;0;0;15626208,84;0;;;;0;0;0;0;0;0;25723407,66;0;9077295,17;663474,5;0;0;325615,69;17635202,68;0;0;0;0;152522,39;323935,45;116971,83;359486,01;;0;0;0;57808,15;57808,15;0;3465,56;3646,02;0;0;0;0;7111,58;-2433399,58;0;E;724;16
31/12/2024;P2605;99;1;422535,61;0;0;0;0;0;0;422535,61;0;;;;0;0;0;0;2503,4;0;254087,62;0;0;-17412,73;0;0;0;236674,89;0;0;0;0;0;92819,37;0;92819,37;;0;0;0;2,27;2,27;1342,24;0;0;0;0;0;0;1342,24;94200,24;2503,4;E;724;99
31/12/2024;P3028;99;1;85148614,82;3275181,28;-191334,4;4163530,62;-109653,19;0;0;83959277,89;0;;;;0;0;0;0;2517083,06;1622,62;71758493,84;2628367,89;3681416,6;-2615558,87;23246,75;118143,3;2639301,4;70634291,11;0;523987,23;7376336,41;7900323,64;5547871,17;2018436,99;233312,16;7332996;;0;0;0;878782,75;878782,75;222797,03;0;0;0;0;0;75298,46;298095,49;-566505,42;2517083,06;E;724;16
31/12/2024;P3132;99;1;9456453,72;0;-38533,41;2186761,38;-228609,98;0;-21993,52;7024542,47;15180;;;;0;0;0;0;288679,09;0;3990597,41;0;1186978,46;2238055,43;0;964326,4;302952,24;4380300,22;0;97733,79;72812,55;170546,34;2704950,47;256781,4;826524,41;2135207,46;;0;0;5196,03;3888,76;9084,79;9883,66;60456,08;0;0;0;0;0;70339,74;547743,01;273499,09;E;724;16
31/12/2024;P3157;99;1;30874050,1;0;468,03;9891514,76;-1048105,81;0;-356815,63;20291713,19;720503,95;;;;462122,71;0;0;4430,37;1453426,59;1148181,44;12999332,02;0;6298857,05;591318,08;0;163363,34;1507719,27;8636148,98;0;0;0;0;5044002,33;1779347,04;1002176,76;5821172,61;;0;0;0;2736740,33;2736740,33;980934,36;0;122328,96;0;0;0;0;1103263,32;4595995,98;266369,56;E;724;16
31/12/2024;P3158;99;1;25234836,23;0;17905,06;75277,26;0;0;0;25177464,03;683768,8;;;;0;0;0;27705,26;3616440,37;0;13676644,85;0;0;265006,5;0;0;708214,97;14649866,32;10033134,32;0;0;0;1066656,66;722304,71;0;1788961,37;;14006,05;0;0;943382,04;957388,09;238943,03;0;155762,87;0;226000;0;607759,59;1228465,49;136088,81;2904966,31;E;724;99
31/12/2024;P3159;99;1;1349501,56;0;287,59;232547,25;0;0;0;1117241,9;126642,02;;;;0;0;0;162769,32;618275,55;12756,39;782640,43;0;241700;-1405,67;0;-274900;179724,7;994159,46;0;0;0;0;365120,32;208202,49;102803,9;470518,91;;0;0;0;88278,77;88278,77;83521,87;0;0;0;2755,53;0;101093,66;187371,06;7945,64;328864,21;E;724;16
31/12/2024;P3161;99;1;25844644;0;665,13;16845793,17;127011,87;0;-53593,4;9180121,23;0;;;;0;0;0;0;133995,44;0;18496387,94;0;12516927,82;605606,22;0;245836,26;879431,3;7218661,38;446338,09;0;0;0;1242520,56;486364,22;1347925;380959,78;;0;0;0;688795,29;688795,29;90352,5;0;2022,48;0;17835;0;0;110209,98;469152,15;133995,44;E;724;16
31/12/2024;P3162;99;1;16003843,82;0;-15129,09;303948,07;-275636,19;0;-1662,96;15410793,43;10200,01;;;;0;0;740678,52;0;1145058,24;523684,66;9191230,25;0;170568,11;606250,73;0;-41617,48;798852,98;10467383,33;0;0;0;0;3185444,45;1055441,67;18290,39;4222595,73;;0;0;0;862833,77;862833,77;330574,41;526867,85;0;0;0;0;0;857442,26;669281,24;394179,71;E;724;16
31/12/2024;R0011;99;1;0;659691644,07;0;129167565,83;0;-258078,56;-300596,76;530566596,44;1537746,27;;;;169352,09;0;43548,75;627457,57;35599211,88;0;0;434303803,98;120489206,17;0;17813217,49;-37578009,19;0;369205824,49;0;0;0;0;168180730,33;8412499,5;20741996,48;155851233,35;;-14829,57;0;0;0;-14829,57;7158700,43;538440,03;320000,82;0;166781,47;0;4194331,18;12378253,93;28745326,12;33221107,2;E;724;16
31/12/2024;C0001;99;1;7197116,92;0;100668,31;6405279,97;2491566,42;0;2206519,62;1177552,06;0;;;;0;0;0;0;375510,4;0;6848499;0;6095172,54;-495125,56;0;-440616,35;0;698817,25;0;0;0;0;2596901,14;0;2419453,69;177447,45;;0;0;0;105088,98;105088,98;23344,45;0;0;0;0;0;22174,42;45518,87;526189,91;375510,4;E;724;16
31/12/2024;R0019;99;1;0;7280826805,27;0;2991592505,3;0;-376322593,88;-71698701,01;3984610407,1;0;;;;0;0;0;44857336,78;1206722580,53;0;0;3707483985,56;1327619635,11;0;314222803,88;-22197772,01;1147822,29;2717432748,63;0;0;0;0;1413818751,34;25614565,93;421959602,21;1017473715,06;;1664384,66;0;0;1667091,09;3331475,75;1021642048,78;0;0;0;9520691,66;45,57;39027725,88;1070190511,89;382904536,3;1161865243,75;E;724;16
31/12/2024;R0019;99;2;0;149132952,25;0;18824385,54;0;-2534476,7;22311,7;127751778,31;0;;;;0;0;0;0;4914758,2;0;0;46188750,51;8867288,48;0;34382484,2;-5963815,04;0;77667761,27;0;0;0;0;33758894,25;0;1797422,73;31961471,52;;24171,89;0;0;0;24171,89;870379,39;0;0;0;0;0;31309,78;901689,17;22111442,66;4914758,2;E;56;16
31/12/2024;R0019;99;2;0;157828425,8;0;20553991,9;0;-2796593,53;163169,73;134314670,64;0;;;;0;0;0;0;6644035,42;0;0;131297883,23;15929536,78;0;-24031874,18;2190935,39;0;89145536,88;0;0;0;0;46316988,29;0;1712556,34;44604431,95;;0;0;0;0;0;3012648,93;0;0;0;0;0;0;3012648,93;4196088,3;6644035,42;E;250;16
31/12/2024;R0019;99;2;0;359485904,97;0;53398389,02;0;-6471360,07;153498,58;299462657,3;0;;;;0;0;0;0;17756712,79;0;0;201786133,93;35409761,87;0;34968337,49;-24394783,73;0;225739493,28;0;0;0;0;77018092,63;0;4425740,68;72592351,95;;11171,82;0;0;0;11171,82;6491722,07;0;0;0;0;0;0;6491722,07;12384630,97;17756712,79;E;276;16
31/12/2024;R0019;99;2;0;291943693,8;0;49261304,24;0;-58543746,13;-11710295,28;195848938,71;0;;;;0;0;0;0;12301072,45;0;0;164706807,33;8050121,05;0;68008494,12;48981154,17;0;175684026,23;0;0;0;0;60061284,15;0;7870495,34;52190788,81;;0;0;0;0;0;4685857,6;0;0;0;0;0;0;4685857,6;-24410661,48;12301072,45;E;380;16
31/12/2024;R0019;99;4;0;36944071,38;0;11971789,28;0;-1412525,97;-464454,12;24024210,25;0;;;;0;0;0;402705,49;14494219,47;0;0;17591434,64;1664474,82;0;1109236,95;2810958,28;0;14225238,49;0;0;0;0;10515068,48;0;3039942,81;7475125,67;;0;0;0;0;0;9895887,24;0;0;0;0;0;-257,9;9895629,34;6922436,22;14091513,98;E;32;16
31/12/2024;R0019;99;4;0;29261788,64;0;3661397,64;0;-200011,73;0,01;25400379,26;0;;;;0;0;0;0;5380685,79;0;0;10001883,57;-15566,86;0;5551768,67;-137114,11;0;15706333,21;0;0;0;0;7356319,19;0;8838,6;7347480,59;;0;0;0;0;0;4501674,82;0;0;0;0;0;0;4501674,82;3225576,43;5380685,79;E;124;16
31/12/2024;R0019;99;4;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;3343009,6;0;0;0;0;0;0;0;0;0;0;0;0;0;829837,45;0;0;829837,45;;0;0;0;0;0;532060,62;0;0;0;0;0;0;532060,62;1981111,53;3343009,6;E;156;16
31/12/2024;R0019;99;4;0;17854563,31;0;9178218,2;0;-3527282,32;-3160260,76;8309323,55;0;;;;0;0;0;0;4135489,36;0;0;2392947,28;154830,73;0;-484839,61;-109964,13;0;1863241,07;0;0;0;0;1988410,79;0;657903,4;1330507,39;;0;0;0;0;0;2222759,86;0;0;0;0;0;0;2222759,86;7028304,59;4135489,36;E;458;16
31/12/2024;R0019;99;4;0;62117332,62;0;3617069,91;0;4942874,28;369638,49;63073498,5;0;;;;0;0;0;0;22554237,01;0;0;40253265,01;2787975,88;0;8079248,26;1734310,82;0;43810226,57;0;0;0;0;16487275,06;0;626376,89;15860898,17;;0;0;0;0;0;10086184,04;0;0;0;0;0;0;10086184,04;15870426,73;22554237,01;E;702;16
