TRIMESTRE;CLAVE;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT55;PT56;PT57;PT58;PT59;PT60;PT61;PT62;PT63;PT64;PT65;PT66;PT67;PT68;PT69;PT70;PT71;PT72;PT73;PT74;PT75;PT76;PT77;PT78;PT79;PT80;PT81;PT82;PT83;PT84;PT85;PT86;PT87;PT88;moneda;delegacion;TipoDec
31/12/2019;C0715;11201307,01;0;0;0;0;0;18953727,39;18953727,39;0;0;0;0;64057571,86;6343484,35;57714087,51;0;0;58843005,72;0;2235826,05;0;2235826,05;0;0;49143,62;47084951,22;47008571,45;76379,77;8543743,44;1160,89;0;928180,5;21412,91;906767,59;4619,51;0;119273591,91;41042915,41;0;78230676,5;0;30781449,93;17264215,81;13517234,12;12453239,81;9033466,29;0;3419773,52;29024357,34;0;0;29024357,34;11786556,37;1247753,08;10538803,29;21759764,24;0;0;21759764,24;0;0;378139191,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;C0715;14786121,79;0;0;0;0;0;10106329,16;10106329,16;0;0;0;0;74790670,93;7002405,97;67788264,96;0;0;48808373,27;0;2164752,11;0;2164752,11;0;0;48195,58;38519936,06;38414561,1;105374,96;7534480,33;166,72;0;540842,47;19475,23;521367,24;0;0;116513169,95;38529648,66;0;77983521,29;0;29625123,43;17641743,72;11983379,71;9782640,42;7527888,57;0;2254751,85;29017546,58;0;0;29017546,58;11218473,07;789333,1;10429139,97;20870792,02;0;0;20854414,19;16377,83;0;365519240,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;C0715;13050503,74;0;0;0;0;0;9067256,64;9067256,64;0;0;0;0;77912611,65;9329223,29;68583388,36;0;0;41809676,93;0;553182,43;0;553182,43;0;0;37941,71;32009711,85;31971961,2;37750,65;8737460,58;3262,92;0;468117,44;32073,14;436044,3;0;0;102048662,86;34828563,87;0;67220098,99;0;29624188,3;17646325,14;11977863,16;7731918,46;6022310,85;0;1709607,61;29067490,54;0;0;29067490,54;10971617,09;682284,89;10289332,2;20434304,8;0;0;20433988,84;315,96;0;341718231,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0720;57781147,64;0;0;0;0;0;0;0;0;0;0;0;797965781,8;75995170,94;721970610,86;0;0;94825252,83;0;21957458,07;0;21957458,07;0;0;0;43448407,89;43448407,89;0;0;0;0;29419386,87;20422,16;29398964,71;0;0;3827665,07;853398,46;0;2974266,61;0;37760367,49;35863066,64;1897300,85;7659598,98;0;0;7659598,98;59872537,95;0;0;59872537,95;21866532,83;524858,22;21341674,61;76797567,95;0;0;76797567,95;0;0;1158356452,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0720;128915159,2;0;0;0;0;0;0;0;0;0;0;0;734496188,29;86445196,64;648050991,65;0;0;117332865,3;0;27545297,18;0;27545297,18;0;5000000;0;45616162,02;45616162,02;0;1402583,77;0;0;37768822,33;33571,69;37735250,64;0;0;5719171,29;1175432,3;0;4543738,99;0;37905141,83;36068880,78;1836261,05;6738016,13;0;0;6738016,13;59928261,59;0;0;59928261,59;23709069,18;554361,22;23154707,96;80779388,7;0;69432630,31;11346758,39;0;0;1195523261,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;C0720;128134576,4;0;0;0;0;0;0;0;0;0;0;0;772371062,07;88741017,87;683630044,2;0;0;129791464,25;0;29170210,69;0;29170210,69;0;5000000;0;50914201,82;50914201,82;0;2827528,74;0;0;41879523;159630,64;41719892,36;0;0;7317988,42;2734889,59;0;4583098,83;0;40916630,52;39108498,75;1808131,77;7251501,71;0;0;7251501,71;59689296,39;0;0;59689296,39;27049673,79;549213,94;26500459,85;85802818,53;0;75467843,39;10334975,14;0;0;1258325012,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;C0720;118690264,98;0;0;0;0;0;0;0;0;0;0;0;809818310,91;101319223,29;708499087,62;0;0;129864801,27;0;28507484,97;0;28507484,97;0;0;0;51195540,75;51195540,75;0;4175075,07;0;0;45986700,48;1205151,73;44781548,75;0;0;9517192,78;2676262,55;0;6840930,23;0;45724256,91;43767647,65;1956609,26;11582402,81;0;0;11582402,81;59902342,31;0;0;59902342,31;24732418,11;503765,81;24228652,3;94918828,19;0;84468990,68;10449837,51;0;0;1304750818,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;C0720;141646077,51;0;0;0;0;0;0;0;0;0;0;0;891532771,34;109672805,24;781859966,1;0;0;124460566,49;0;26032947,42;0;26032947,42;0;0;0;54412904,2;54412904,2;0;5085588,15;0;0;38929126,72;1118306,94;37810819,78;0;0;12477039,61;3704877,33;0;8772162,28;0;43407040,92;41455751,47;1951289,45;12561988,75;0;0;12561988,75;60064348,36;0;0;60064348,36;19925752,41;10424161,76;9501590,65;92568754,59;0;83055076,1;9513678,49;0;0;1398644339,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;C0720;98910632,1;0;0;0;0;0;0;0;0;0;0;0;829700307,67;125740303,02;703960004,65;0;0;130879907,23;0;22981191,27;0;22981191,27;0;0;0;53537747,72;53537747,72;0;7968629,9;0;0;46392338,34;1040424,95;45351913,39;0;0;20152730,02;4279819,58;0;15872910,44;0;43497632,36;41574472,19;1923160,17;14060922,38;0;0;14060922,38;65784834,05;0;0;65784834,05;27315998,99;18896499,57;8419499,42;95777210,49;0;87219016,85;8558193,64;0;0;1326080175,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0721;8638090,74;0;0;0;0;0;0;0;0;0;0;0;89615955,36;3192639,99;86423315,37;0;0;7389539,2;0;0;0;0;0;0;0;7319543,66;7319543,66;0;2136,61;0;0;67858,93;1274,73;66584,2;0;0;5296495,11;72568,01;0;5223927,1;0;3983536,43;181262,41;3802274,02;1339242,54;0;1339242,54;0;0;0;0;0;1081139,64;0;1081139,64;18971887,7;0;0;18971887,7;0;0;136315886,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0721;8792991,96;0;0;0;0;0;0;0;0;0;0;0;102723752,55;4289664,01;98434088,54;0;0;9434216,44;0;0;0;0;0;0;0;8253454,61;8253454,61;0;1111989,48;0;0;68772,35;742,17;68030,18;0;0;5986825,64;71983,84;0;5914841,8;0;3784736,52;136386,04;3648350,48;1182388,55;0;1182388,55;0;0;0;0;0;205981,89;0;205981,89;20990016,81;0;0;20990016,81;0;0;153100910,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;C0721;7080940,92;0;0;0;0;0;0;0;0;0;0;0;123201573,82;4841021,89;118360551,93;0;0;8963307,45;0;0;0;0;0;0;0;8041925,31;8041925,31;0;849658,44;0;0;71723,7;686,79;71036,91;0;0;3304777,92;70260,76;0;3234517,16;0;3671646,73;94637,02;3577009,71;1025534,56;0;1025534,56;0;0;0;0;0;444727,23;0;444727,23;23895557,79;0;0;23895557,79;0;0;171588066,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;C0721;10200368,38;0;0;0;0;0;0;0;0;0;0;0;150923440,68;6848538,16;144074902,52;0;0;9097969,27;0;0;0;0;0;0;0;8445528,2;8445528,2;0;590832,26;0;0;61608,81;2685,41;58923,4;0;0;3466105,84;73352,21;0;3392753,63;0;3563198,83;57529,89;3505668,94;868680,57;0;868680,57;0;0;0;0;0;368874,06;0;368874,06;27614585,74;0;0;27614585,74;0;0;206103223,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;C0721;8118755,91;0;0;0;0;0;0;0;0;0;0;0;176571200,09;5768312,84;170802887,25;0;0;9204252,84;0;0;0;0;0;0;0;9075846,56;9075846,56;0;69848,85;0;0;58557,43;2864,08;55693,35;0;0;3754649,51;72189,13;0;3682460,38;0;3489882,52;55554,35;3434328,17;711826,58;0;711826,58;0;0;0;0;0;378710,2;0;378710,2;31659837,11;0;477132,4;31182704,71;0;0;233889114,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;C0721;13646389,35;0;0;0;0;0;0;0;0;0;0;0;173322275,09;7434264,95;165888010,14;0;0;9789797,73;0;0;0;0;0;0;0;9729626,91;9729626,91;0;3149,42;0;0;57021,4;10295,07;46726,33;0;0;3870058,39;75897,43;0;3794160,96;0;2829402,89;17393,81;2812009,08;554972,59;0;554972,59;0;0;0;0;0;650331,78;0;650331,78;34952097,4;0;963392,99;33988704,41;0;0;239615325,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0723;58888,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75501,65;0;0;0;0;0;0;0;69429,26;69429,26;0;0;0;0;6072,39;0;6072,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13298,69;0;0;0;13298,69;0;147688,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;16
31/12/2016;C0723;35053213,99;37546457,5;37529755,65;0;16701,85;0;79478286,1;79478286,1;0;0;0;0;1968160458,1;811902595,54;1156257862,56;0;0;724993671,98;21736724;284874887,53;0;284874887,53;0;0;34433065,26;211363206,93;196058718,47;15304488,46;45396109,99;21636739,85;0;105552938,42;21029363,45;84523574,97;0;0;52441082,72;19819382,81;0;32621699,91;0;119663810,39;27115753,94;92548056,45;13453098,44;0;267476,76;13185621,68;22845607,11;0;0;22845607,11;10416558,19;0;10416558,19;240810990,17;16009683,11;0;224395875,3;405431,76;0;3304863234,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0723;74352,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63994,26;0;0;0;0;0;0;0;57921,87;57921,87;0;0;0;0;6072,39;6072,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16796,79;0;0;16796,79;0;0;155143,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;16
31/12/2017;C0723;46374345,66;28432921,89;24802943,52;0;3629978,37;0;124411581,14;124411581,14;0;0;0;0;2007407411,08;807968768,65;1199438642,43;0;0;711675411,65;52393569,28;310828332,86;0;310828332,86;0;0;30949316,1;215581133,38;199242328,86;16338804,52;8495308,64;4100948,75;0;89326802,64;2236771,49;87090031,15;0;0;48722013,73;14588289,57;0;34133724,16;0;117630512,26;22463898,86;95166613,4;16517233,64;0;200576,76;16316656,88;4536118,24;0;0;4536118,24;12025492,74;780438,28;11245054,46;243941697,97;15338186,08;0;228172628,42;430883,47;0;3361674740;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;C0723;92927,08;0;0;0;0;0;0;0;0;0;0;0;72277,76;0;72277,76;0;0;72277,76;0;66205,38;0;66205,38;0;0;0;6072,38;6072,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15239,92;0;15239,92;0;20;20;0;0;0;0;0;0;0;0;0;0;0;252742,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;16
31/12/2018;C0723;57322875,32;3357937,71;0;0;3357937,71;0;146790752,88;146790752,88;0;0;0;0;2000733177,24;788742255,36;1211990921,88;0;0;738519563,61;72989998,25;309049630,01;0;309049630,01;0;0;22487500,47;230073009,92;211889203,66;18183806,26;17566464,44;1514650,47;0;84838310,05;306444,44;84531865,61;0;0;49801654,03;10698003,48;0;39103650,55;0;115784272,08;21057884,92;94726387,16;18949491,46;0;133676,76;18815814,7;4055240,45;0;0;4055240,45;34022351,26;760185,76;33262165,5;247602900,92;14822794,32;0;232278814,35;501292,25;0;3416940216,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;C0723;81823,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85669,55;0;0;0;0;0;0;0;85669,55;0;85669,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7566,06;0;0;0;7566,06;0;175059,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;16
31/12/2019;C0723;66331612,03;29188606,11;26514988,95;0;2673617,16;0;151379314,52;151379314,52;0;0;0;0;2395725445,66;1004759540,83;1390965904,83;0;0;714060920,48;73950733,63;308005644,26;0;308005644,26;0;0;21111442,51;249499395,85;191162633,87;58336761,98;15629245,32;1219043,85;0;44645415,06;3238607,44;41406807,62;0;0;66744240,96;10719203,1;0;56025037,86;0;112948695,36;21022959,05;91925736,31;33983107,2;0;66776,76;33916330,44;4298941,92;0;0;4298941,92;27184950,52;0;27184950,52;270678742,25;14166978,9;0;255706634,61;805128,74;0;3872524577,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;C0723;33686,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80201,99;0;0;0;0;0;0;0;80201,99;80201,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16156,21;0;0;16156,21;0;0;130045,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;16
31/12/2020;C0723;53967712,03;50010177,71;45009027,85;0;5001149,86;0;104831418,28;104831418,28;0;0;0;0;2454974670,88;1061562387,99;1393412282,89;0;0;690804817,87;72052477,29;307605584,57;0;307605584,57;0;0;18815006,72;237965806,25;189755344,41;48210461,84;31560221,57;4399925,71;0;18405795,76;138315,19;18267480,57;0;2811761,97;97859595,09;10042104,48;0;86306306,88;1511183,73;109357223,89;18000518,36;91356705,53;26661980,36;-0,02;0;26661980,38;1730056,25;0;0;1730056,25;33200067,9;40353,51;33159714,39;256930309,97;14285559,07;0;242644873,93;-123,03;0;3883139792,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;C0723;103731,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74780,61;0;0;0;0;0;0;0;74780,61;74780,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14697,7;0;0;14697,7;0;0;193209,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;16
31/12/2021;C0723;78647222,7;58539051,98;56123084,73;0;2415967,25;0;112557052,53;109557052,53;3000000;0;0;0;2091409127,94;827978966,95;1263430160,99;0;0;672512667,34;81775243,43;269800710,89;0;269800710,89;0;0;22293558,11;244175697,3;191557304,03;52618393,27;37375730,2;3178491,79;0;13913235,62;1080724,57;12832511,05;0;0;93989439,67;8238922,9;0;84829775,53;920741,24;11673003,57;11673003,57;0;23914796,12;-0,02;0;23914796,14;267360379,75;6700000;0;260660379,75;29010735,5;0;29010735,5;249738258,99;13670507,59;0;236054408,55;13342,85;0;3689351736,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0724;9786676,85;143349379,91;45042425,92;0;98306953,99;0;255933237,77;0;0;0;255933237,77;0;2731978585,72;45396073,41;2686582512,31;0;0;43400371,98;0;4843062,26;2286676,57;2556385,69;0;0;0;21737680,11;19915454,79;1822225,32;0;125715,26;0;16693914,35;774791,97;15919122,38;0;0;130386,59;0;0;130386,59;0;65969035,05;125753,59;65843281,46;21081,63;0;0;21081,63;105413222,13;0;0;105413222,13;149537410,14;0;149537410,14;38226921,65;0;1716277,1;36510644,55;0;0;3543746309,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0730;19660547,08;26872745,3;26872745,3;0;0;0;0;0;0;0;0;0;468740439,05;27117,25;468713321,8;0;0;58829557,61;0;8468020,43;0;8468020,43;0;0;13469,44;10424520,99;10335703,67;88817,32;835923,7;37740,92;0;39049882,13;7582369,33;31467512,8;0;0;28233598,66;14479612,5;0;13753986,16;0;273379,97;273379,97;0;87692151,82;65994220,01;0;21697931,81;760907,6;0;0;760907,6;17029619,94;0,01;17029619,93;40828339,73;0;0;40055159,77;773179,96;0;748921286,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0730;14492029,28;71154905,39;71154905,39;0;0;0;0;0;0;0;0;0;423881506,77;29853,55;423851653,22;0;0;63663327,83;0;10347346,4;0;10347346,4;0;0;13652,04;10696790,59;10585786,91;111003,68;14433389,04;7295,6;0;28164854,16;1113610,81;27051243,35;0;0;27851097,92;13731886,27;0;14119211,65;0;225162,1;225162,1;0;76703802,94;52494745,45;0;24209057,49;86453,1;0;0;86453,1;16242052,41;1952,39;16240100,02;32658817,79;0;0;31712732,42;946085,37;0;726959155,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;C0730;19139660,86;23987744,57;23987744,57;0;0;0;0;0;0;0;0;0;495508750,51;63371280,32;432137470,19;0;0;43158293,58;0;6736129,97;0;6736129,97;0;0;18629,38;8148894,95;8081833,02;67061,93;279708,29;10168;0;27964762,99;1320541,34;26644221,65;0;0;7014388,75;1444937,68;0;5569451,07;0;164287,06;164287,06;0;66041794,38;47245270,89;0;18796523,49;60553,77;0;0;60553,77;16745519,97;1952,39;16743567,58;34394717,62;0;0;33498172,76;896544,86;0;706215711,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0732;107640695,64;796198,66;0;796198,66;0;0;0;0;0;0;0;0;712009694,51;70697569,71;641312124,8;0;0;275814191,2;0;1995536,91;0;1995536,91;0;12815442,91;13524201,19;70171463,48;69651877,14;519586,34;173907572,82;1062625,99;0;2337347,9;0;2337347,9;0;0;1403129058,52;450430532,78;0;952698525,74;0;473415,98;473415,98;0;1340201,47;0;0;1340201,47;494166541,18;0;0;494166541,18;17072853,09;2887095,33;14185757,76;76239352,07;0;0;76238646,97;705,1;0;3088682202,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0732;88323294,12;0;0;0;0;0;0;0;0;0;0;0;671813699,9;130342302,25;541471397,65;0;0;415588334,53;0;5230003,37;0;5230003,37;0;12010638,02;10880309,78;67900730,9;67616242,58;284488,32;317479244,09;0;0;2087408,37;0;2087408,37;0;0;1819614886,64;435367637,27;0;1384247249,37;0;428792,27;428792,27;0;1426542,92;0;0;1426542,92;494166541,18;0;0;494166541,18;29239990,96;331645,99;28908344,97;69866166,71;0;0;69863867,09;2299,62;0;3590468249,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0735;22323067,88;0;0;0;0;0;0;0;0;0;0;0;19395242,86;253640,86;19141602;0;0;130811719,42;116983219,47;0;0;0;0;13753939,12;0;30376,7;30376,7;0;0;0;0;44184,13;0;44184,13;0;0;0;0;0;0;0;5815,51;5815,51;0;145,25;0;0;145,25;0;0;0;0;944402,11;0;944402,11;1640447,49;0;0;1640447,49;0;0;175120840,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0735;21931403,56;0;0;0;0;0;0;0;0;0;0;0;19836581,84;173474,35;19663107,49;0;0;120411050,96;109022458,38;0;0;0;0;11299844,91;0;47277,76;47277,76;0;0;0;0;41469,91;0;41469,91;0;0;0;0;0;0;0;4901,73;4901,73;0;0;0;0;0;0;0;0;0;627168,15;0;627168,15;1571964,31;0;0;1571964,31;0;0;164383070,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0736;91136615,54;2788,52;0;0;2788,52;0;1324231919,17;0;0;0;1324231919,18;-0,01;2574761472,48;82268785,78;2492492686,7;0;0;112473606,65;0;11353281,59;11353281,59;0;0;64130612;0;14445277,59;14445277,59;0;6676257,78;3004774,67;0;12863403,02;305944,31;12557458,71;0;15722067,75;48934202,58;0;29728920,6;19205281,98;0;3306628,67;3306628,67;0;977814,69;0;0;977814,69;28335476,6;8265688;0;20069788,6;123983119,75;326510,09;123656609,66;59927336,52;0;0;59927336,52;0;0;4383793048,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0736;106510293,35;0;0;0;0;0;1439693463,43;0;0;0;1439693463,44;-0,01;2426463223,91;101725299,35;2324737924,56;0;0;68242828,97;0;10351052,08;10351052,08;0;0;10810001,53;0;18991899,91;18991899,91;0;3721488,77;2311694,09;0;22056692,59;284051,9;21772640,69;0;8716170,98;43111674,16;0;20871003,54;22240670,62;0;3613486,7;3613486,7;0;1185350,55;0;0;1185350,55;57060819,15;7880248;0;49180571,15;112229053,65;0;112229053,65;56257169,2;0;0;56145109,74;112059,46;0;4323083534,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;C0736;84117152,22;0;0;0;0;0;1418226242,13;0;0;0;1418226242,14;-0,01;2249899433,63;103775508,11;2146123925,52;0;0;53500809,08;0;9773834,54;9773834,54;0;0;5000000;0;14297627,41;14297627,41;0;4901819,25;2591712,03;0;16935815,85;530471,97;16405343,88;0;8510014,96;52108641,18;0;28284597,73;23824043,45;0;3847244,88;3847244,88;0;1884159,06;0;0;1884159,06;90976010,56;3885688;0;87090322,56;107231372,12;0;107231372,12;53527253,72;0;0;53476812,79;50440,93;0;4123828333,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;C0736;62901705,91;0;0;0;0;0;1658425085,83;0;0;0;1658425085,84;-0,01;2371189905,87;120112482,48;2251077423,39;0;0;55061939,54;0;9196964;9196964;0;0;0;0;14375583,58;14375583,58;0;6603930,21;1894705,64;0;22990756,11;166121,91;22824634,2;0;10633863,27;49698170,76;0;25678713,27;24019457,49;0;4836348,02;4836348,02;0;2242459,24;0;0;2242459,24;92510222,3;381688;0;92128534,3;130081607,88;119767,26;129961840,62;52413417,59;0;0;52395079,28;18338,31;0;4489994726,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;C0736;42904881;0;0;0;0;0;1569955102,65;0;0;0;1569955102,65;0;2375347474,86;120005501,93;2255341972,93;0;0;77616891,52;0;14011840,43;8268706,33;5743134,1;0;20000000;0;15355614,62;15355614,62;0;12814714,55;1507919,67;0;13926802,25;28174,4;13898627,85;0;12355723,04;58522077,11;0;33700635,93;24821441,18;0;4650482,75;4650482,75;0;2485438,54;0;0;2485438,54;102017744,5;61794,56;0;101955949,94;140895047,34;2271,88;140892775,46;52200931,63;0;0;52176713,61;24218,02;0;4438951794,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;C0736;48565074,23;0;0;0;0;0;1878950604,15;0;0;0;1878950604,15;0;2194511008,77;147116125,01;2047394883,76;0;0;55230880,66;0;7597779,81;7597779,81;0;0;0;0;26099802,88;26099802,88;0;4959121,56;246899,88;0;16327276,53;28391,26;16298885,27;0;9874619,82;56169552,7;0;23091363,17;33078189,53;0;4160360,79;4160360,79;0;3812663,98;0;0;3812663,98;115510613,93;61794,62;0;115448819,31;122833655,39;1011123,88;121822531,51;50443340,18;0;0;50313212,16;130128,02;0;4540062374,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0737;8871825,43;0;0;0;0;0;0;0;0;0;0;0;21202298,99;0;21202298,99;0;0;3414542,82;0;0;0;0;0;0;0;2534182,44;2534182,44;0;321127,96;0;0;559232,42;92,82;559139,6;0;0;5956641,09;3156523,88;0;2800117,21;0;0;0;0;0;0;0;0;10482,98;0;0;10482,98;90882,61;0;90882,61;4023462,81;0;0;4023462,79;0,02;0;43570136,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0737;8441182,4;0;0;0;0;0;0;0;0;0;0;0;22882305,3;0;22882305,3;0;0;3762747,09;0;0;0;0;0;0;0;3021041,23;3021041,23;0;104611,56;0;0;637094,3;93,02;637001,28;0;0;7129969,79;3767840,72;0;3362129,07;0;0;0;0;0;0;0;0;10482,98;0;0;10482,98;121143,09;0;121143,09;4507389,68;0;0;4471200,75;36188,93;0;46855220,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;C0737;5126146,75;0;0;0;0;0;0;0;0;0;0;0;24149902,04;0;24149902,04;0;0;5962010,58;0;0;0;0;0;0;0;3531394,28;3531394,28;0;251944,23;0;0;2178672,07;393,92;2178278,15;0;0;12090975,18;4200629,22;0;7890345,96;0;0;0;0;0;0;0;0;10482,98;0;0;10482,98;111403,92;0;111403,92;4948905,67;0;0;4948905,67;0;0;52399827,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;C0737;6941689,48;0;0;0;0;0;0;0;0;0;0;0;26371171,69;0;26371171,69;0;0;7674563,36;0;0;0;0;0;0;0;3523061,6;3523061,6;0;1016338,57;0;0;3135163,19;393,91;3134769,28;0;0;10805247,49;4792980,16;0;6012267,33;0;0;0;0;0;0;0;0;10482,98;0;0;10482,98;122468,69;4909,3;117559,39;5447855,83;0;0;5430729,66;17126,17;0;57373479,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;C0737;3229724,41;0;0;0;0;0;0;0;0;0;0;0;28956594,47;0;28956594,47;0;0;7998542,68;0;0;0;0;0;0;0;3304320,43;3304320,43;0;2719593,23;0;0;1974629,02;628,39;1974000,63;0;0;16779033,9;5369773,22;0;11409260,68;0;0;0;0;0;0;0;0;10482,98;0;0;10482,98;326487,75;208441,81;118045,94;6004393,83;0;0;5985163,92;19229,91;0;63305260,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;C0737;6529491,27;0;0;0;0;0;0;0;0;0;0;0;26663520,61;0;26663520,61;0;0;7352148,46;0;0;0;0;0;0;0;3048681,2;3048681,2;0;1505167,42;0;0;2798299,84;50291,53;2748008,31;0;0;15052936,78;5771525,6;0;9281411,18;0;0;0;0;362,37;0;0;362,37;10482,98;0;0;10482,98;170713,76;39016,1;131697,66;6427948,22;0;0;6422392,44;5555,78;0;62207604,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0739;77665368,01;-14717843,32;0;0;-14717843,32;0;56732171,87;0;0;0;56732171,87;0;1154076874,52;153112258,35;1061252299,88;0;-60287683,71;6112203,48;0;1122000;0;1122000;0;0;0;473598,46;473598,46;0;523882,34;0;0;3992722,68;3121784,78;870937,9;0;0;2785245,19;0;604600,3;2180644,89;0;1738,13;1738,13;0;0;0;0;0;2134000,28;2134000,28;0;0;26731302,25;0;26731302,25;19326406,45;0;0;19326406,45;0;0;1330847466,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0739;21799488,67;-18495069,12;0;0;-18495069,12;0;169155650,39;0;0;0;169155650,39;0;1154815468,17;162026643,02;977465927,15;0;15322898;4599671,24;0;0;0;0;0;0;0;283827,42;283827,42;0;740488,32;0;0;3575355,5;2729955,74;845399,76;0;0;2627586,6;0;569436,85;2058149,75;0;367,01;367,01;0;0;0;0;0;2134000,28;2134000,28;0;0;24501413,95;0;24501413,95;34066085,17;0;15600000;18466085,17;0;0;1395204662,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0744;3882434,86;0;0;0;0;0;0;0;0;0;0;0;59405645,3;0;59405645,3;0;0;5060671,74;0;2765558,33;0;2765558,33;0;79386,94;0;1907934,88;1907934,88;0;61552,18;0;0;246239,41;0;246239,41;0;0;563790,91;0;169203,75;383607,53;10979,63;0;0;0;0,03;0;0;0,03;0;0;0;0;4421,61;1400;3021,61;1182503,53;0;0;1181942,24;561,29;0;70099467,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
